N_NEIGHBORS	WEIGHTS	DISTANCE	WEIGHTS PARAMS	DIST PARAMS	TRAIN ACC	VAL ACC	CROSS VAL ACC
3	Negative Distance	Minkowski	Empty	2	0.857143	0.691011	0.703050
3	Negative Distance	Minkowski	Empty	3	0.858748	0.696629	0.693419
3	Negative Distance	Minkowski	Empty	4	0.858748	0.696629	0.693419
3	Negative Distance	Minkowski	Empty	5	0.858748	0.696629	0.693419
3	Negative Distance	Minkowski	Empty	6	0.858748	0.696629	0.693419
3	Negative Distance	Minkowski	Empty	7	0.858748	0.696629	0.690209
3	Negative Distance	Minkowski	Empty	8	0.861958	0.713483	0.698234
3	Negative Distance	Minkowski	Empty	9	0.861958	0.713483	0.696629
3	Negative Distance	Minkowski	Empty	10	0.860353	0.702247	0.706260
3	Hump	Minkowski	Empty	1	0.861958	0.747191	0.781701
3	Hump	Minkowski	Empty	2	0.857143	0.747191	0.773676
3	Hump	Minkowski	Empty	3	0.857143	0.741573	0.773676
3	Hump	Minkowski	Empty	4	0.857143	0.741573	0.775281
3	Hump	Minkowski	Empty	5	0.857143	0.741573	0.775281
3	Hump	Minkowski	Empty	6	0.857143	0.741573	0.775281
3	Hump	Minkowski	Empty	7	0.857143	0.741573	0.778491
3	Hump	Minkowski	Empty	8	0.855538	0.741573	0.770465
3	Hump	Minkowski	Empty	9	0.855538	0.741573	0.770465
3	Hump	Minkowski	Empty	10	0.847512	0.724719	0.775281
3	Decay	Minkowski	Empty	1	0.863563	0.752809	0.783307
3	Decay	Minkowski	Empty	2	0.858748	0.741573	0.776886
3	Decay	Minkowski	Empty	3	0.858748	0.741573	0.776886
3	Decay	Minkowski	Empty	4	0.858748	0.741573	0.776886
3	Decay	Minkowski	Empty	5	0.858748	0.741573	0.776886
3	Decay	Minkowski	Empty	6	0.858748	0.741573	0.776886
3	Decay	Minkowski	Empty	7	0.858748	0.741573	0.780096
3	Decay	Minkowski	Empty	8	0.857143	0.741573	0.770465
3	Decay	Minkowski	Empty	9	0.857143	0.741573	0.772071
3	Decay	Minkowski	Empty	10	0.849117	0.724719	0.775281
3	Normalized Negative Distance	Minkowski	Empty	1	0.927769	0.735955	0.751204
3	Normalized Negative Distance	Minkowski	Empty	2	0.927769	0.735955	0.754414
3	Normalized Negative Distance	Minkowski	Empty	3	0.927769	0.735955	0.744783
3	Normalized Negative Distance	Minkowski	Empty	4	0.927769	0.735955	0.744783
3	Normalized Negative Distance	Minkowski	Empty	5	0.927769	0.735955	0.744783
3	Normalized Negative Distance	Minkowski	Empty	6	0.927769	0.735955	0.744783
3	Normalized Negative Distance	Minkowski	Empty	7	0.927769	0.735955	0.744783
3	Normalized Negative Distance	Minkowski	Empty	8	0.927769	0.735955	0.754414
3	Normalized Negative Distance	Minkowski	Empty	9	0.927769	0.735955	0.754414
3	Normalized Negative Distance	Minkowski	Empty	10	0.927769	0.735955	0.759230
4	Always One	Minkowski	Empty	1	0.834671	0.752809	0.784912
4	Always One	Minkowski	Empty	2	0.831461	0.747191	0.783307
4	Always One	Minkowski	Empty	3	0.829856	0.747191	0.783307
4	Always One	Minkowski	Empty	4	0.829856	0.747191	0.783307
4	Always One	Minkowski	Empty	5	0.829856	0.747191	0.783307
4	Always One	Minkowski	Empty	6	0.829856	0.747191	0.783307
4	Always One	Minkowski	Empty	7	0.829856	0.747191	0.781701
4	Always One	Minkowski	Empty	8	0.826645	0.735955	0.776886
4	Always One	Minkowski	Empty	9	0.828250	0.735955	0.776886
4	Always One	Minkowski	Empty	10	0.828250	0.758427	0.789727
4	Inverse Distance	Minkowski	Empty	1	0.927769	0.713483	0.768860
4	Inverse Distance	Minkowski	Empty	2	0.927769	0.707865	0.768860
4	Inverse Distance	Minkowski	Empty	3	0.927769	0.707865	0.760835
4	Inverse Distance	Minkowski	Empty	4	0.927769	0.707865	0.760835
4	Inverse Distance	Minkowski	Empty	5	0.927769	0.707865	0.760835
4	Inverse Distance	Minkowski	Empty	6	0.927769	0.707865	0.760835
4	Inverse Distance	Minkowski	Empty	7	0.927769	0.707865	0.760835
4	Inverse Distance	Minkowski	Empty	8	0.927769	0.707865	0.765650
4	Inverse Distance	Minkowski	Empty	9	0.927769	0.707865	0.765650
4	Inverse Distance	Minkowski	Empty	10	0.927769	0.707865	0.773676
4	Negative Distance	Minkowski	Empty	1	0.768860	0.629213	0.634029
4	Negative Distance	Minkowski	Empty	2	0.768860	0.634831	0.637239
4	Negative Distance	Minkowski	Empty	3	0.768860	0.634831	0.630819
4	Negative Distance	Minkowski	Empty	4	0.768860	0.634831	0.630819
4	Negative Distance	Minkowski	Empty	5	0.768860	0.634831	0.630819
4	Negative Distance	Minkowski	Empty	6	0.770465	0.634831	0.630819
4	Negative Distance	Minkowski	Empty	7	0.770465	0.634831	0.632424
4	Negative Distance	Minkowski	Empty	8	0.770465	0.640449	0.635634
4	Negative Distance	Minkowski	Empty	9	0.772071	0.640449	0.634029
4	Negative Distance	Minkowski	Empty	10	0.776886	0.623596	0.646870
4	Hump	Minkowski	Empty	1	0.865169	0.752809	0.776886
4	Hump	Minkowski	Empty	2	0.858748	0.752809	0.776886
4	Hump	Minkowski	Empty	3	0.858748	0.752809	0.776886
4	Hump	Minkowski	Empty	4	0.858748	0.752809	0.778491
4	Hump	Minkowski	Empty	5	0.858748	0.752809	0.778491
4	Hump	Minkowski	Empty	6	0.858748	0.752809	0.778491
4	Hump	Minkowski	Empty	7	0.858748	0.752809	0.778491
4	Hump	Minkowski	Empty	8	0.858748	0.752809	0.775281
4	Hump	Minkowski	Empty	9	0.858748	0.752809	0.775281
4	Hump	Minkowski	Empty	10	0.861958	0.758427	0.783307
4	Decay	Minkowski	Empty	1	0.868379	0.752809	0.776886
4	Decay	Minkowski	Empty	2	0.866774	0.747191	0.776886
4	Decay	Minkowski	Empty	3	0.866774	0.747191	0.776886
4	Decay	Minkowski	Empty	4	0.866774	0.747191	0.776886
4	Decay	Minkowski	Empty	5	0.866774	0.747191	0.776886
4	Decay	Minkowski	Empty	6	0.866774	0.747191	0.776886
4	Decay	Minkowski	Empty	7	0.866774	0.747191	0.776886
4	Decay	Minkowski	Empty	8	0.866774	0.747191	0.773676
4	Decay	Minkowski	Empty	9	0.866774	0.747191	0.773676
4	Decay	Minkowski	Empty	10	0.869984	0.747191	0.781701
4	Normalized Negative Distance	Minkowski	Empty	1	0.910112	0.735955	0.754414
4	Normalized Negative Distance	Minkowski	Empty	2	0.911717	0.735955	0.754414
4	Normalized Negative Distance	Minkowski	Empty	3	0.911717	0.730337	0.747994
4	Normalized Negative Distance	Minkowski	Empty	4	0.911717	0.730337	0.747994
4	Normalized Negative Distance	Minkowski	Empty	5	0.910112	0.730337	0.747994
4	Normalized Negative Distance	Minkowski	Empty	6	0.911717	0.730337	0.747994
4	Normalized Negative Distance	Minkowski	Empty	7	0.911717	0.730337	0.747994
4	Normalized Negative Distance	Minkowski	Empty	8	0.911717	0.730337	0.751204
4	Normalized Negative Distance	Minkowski	Empty	9	0.911717	0.730337	0.751204
4	Normalized Negative Distance	Minkowski	Empty	10	0.910112	0.730337	0.759230
5	Always One	Minkowski	Empty	1	0.842697	0.775281	0.792937
5	Always One	Minkowski	Empty	2	0.837881	0.758427	0.792937
5	Always One	Minkowski	Empty	3	0.837881	0.764045	0.791332
5	Always One	Minkowski	Empty	4	0.837881	0.764045	0.791332
5	Always One	Minkowski	Empty	5	0.837881	0.764045	0.791332
5	Always One	Minkowski	Empty	6	0.837881	0.764045	0.791332
5	Always One	Minkowski	Empty	7	0.837881	0.764045	0.789727
5	Always One	Minkowski	Empty	8	0.836276	0.764045	0.788122
5	Always One	Minkowski	Empty	9	0.836276	0.764045	0.786517
5	Always One	Minkowski	Empty	10	0.839486	0.758427	0.789727
5	Inverse Distance	Minkowski	Empty	1	0.927769	0.724719	0.773676
5	Inverse Distance	Minkowski	Empty	2	0.914928	0.696629	0.773676
5	Inverse Distance	Minkowski	Empty	3	0.914928	0.702247	0.767255
5	Inverse Distance	Minkowski	Empty	4	0.914928	0.702247	0.767255
5	Inverse Distance	Minkowski	Empty	5	0.914928	0.702247	0.767255
5	Inverse Distance	Minkowski	Empty	6	0.914928	0.702247	0.767255
5	Inverse Distance	Minkowski	Empty	7	0.914928	0.702247	0.765650
5	Inverse Distance	Minkowski	Empty	8	0.914928	0.702247	0.770465
5	Inverse Distance	Minkowski	Empty	9	0.914928	0.702247	0.770465
5	Inverse Distance	Minkowski	Empty	10	0.927769	0.707865	0.778491
5	Negative Distance	Minkowski	Empty	1	0.693419	0.561798	0.585875
5	Negative Distance	Minkowski	Empty	2	0.690209	0.567416	0.573034
5	Negative Distance	Minkowski	Empty	3	0.690209	0.556180	0.569823
5	Negative Distance	Minkowski	Empty	4	0.690209	0.556180	0.569823
5	Negative Distance	Minkowski	Empty	5	0.690209	0.556180	0.569823
5	Negative Distance	Minkowski	Empty	6	0.690209	0.556180	0.569823
5	Negative Distance	Minkowski	Empty	7	0.695024	0.556180	0.571429
5	Negative Distance	Minkowski	Empty	8	0.690209	0.550562	0.571429
5	Negative Distance	Minkowski	Empty	9	0.691814	0.561798	0.574639
5	Negative Distance	Minkowski	Empty	10	0.701445	0.584270	0.587480
5	Hump	Minkowski	Empty	1	0.847512	0.758427	0.788122
5	Hump	Minkowski	Empty	2	0.842697	0.752809	0.788122
5	Hump	Minkowski	Empty	3	0.842697	0.752809	0.786517
5	Hump	Minkowski	Empty	4	0.842697	0.752809	0.788122
5	Hump	Minkowski	Empty	5	0.842697	0.752809	0.786517
5	Hump	Minkowski	Empty	6	0.842697	0.752809	0.786517
5	Hump	Minkowski	Empty	7	0.842697	0.752809	0.784912
5	Hump	Minkowski	Empty	8	0.841091	0.752809	0.784912
5	Hump	Minkowski	Empty	9	0.841091	0.752809	0.784912
5	Hump	Minkowski	Empty	10	0.842697	0.747191	0.788122
5	Decay	Minkowski	Empty	1	0.847512	0.769663	0.789727
5	Decay	Minkowski	Empty	2	0.842697	0.752809	0.792937
5	Decay	Minkowski	Empty	3	0.842697	0.758427	0.789727
5	Decay	Minkowski	Empty	4	0.842697	0.758427	0.789727
5	Decay	Minkowski	Empty	5	0.842697	0.758427	0.789727
5	Decay	Minkowski	Empty	6	0.842697	0.758427	0.789727
5	Decay	Minkowski	Empty	7	0.842697	0.758427	0.788122
5	Decay	Minkowski	Empty	8	0.841091	0.758427	0.788122
5	Decay	Minkowski	Empty	9	0.841091	0.758427	0.786517
5	Decay	Minkowski	Empty	10	0.842697	0.752809	0.789727
5	Normalized Negative Distance	Minkowski	Empty	1	0.886035	0.735955	0.762440
5	Normalized Negative Distance	Minkowski	Empty	2	0.876404	0.713483	0.760835
5	Normalized Negative Distance	Minkowski	Empty	3	0.876404	0.713483	0.756019
5	Normalized Negative Distance	Minkowski	Empty	4	0.876404	0.713483	0.756019
5	Normalized Negative Distance	Minkowski	Empty	5	0.874799	0.713483	0.756019
5	Normalized Negative Distance	Minkowski	Empty	6	0.876404	0.713483	0.756019
5	Normalized Negative Distance	Minkowski	Empty	7	0.876404	0.713483	0.756019
5	Normalized Negative Distance	Minkowski	Empty	8	0.876404	0.713483	0.757624
5	Normalized Negative Distance	Minkowski	Empty	9	0.876404	0.713483	0.757624
5	Normalized Negative Distance	Minkowski	Empty	10	0.887640	0.730337	0.768860
6	Always One	Minkowski	Empty	1	0.834671	0.764045	0.789727
6	Always One	Minkowski	Empty	2	0.828250	0.752809	0.792937
6	Always One	Minkowski	Empty	3	0.828250	0.752809	0.792937
6	Always One	Minkowski	Empty	4	0.828250	0.752809	0.792937
6	Always One	Minkowski	Empty	5	0.828250	0.752809	0.792937
6	Always One	Minkowski	Empty	6	0.828250	0.752809	0.792937
6	Always One	Minkowski	Empty	7	0.825040	0.752809	0.792937
6	Always One	Minkowski	Empty	8	0.826645	0.741573	0.796148
6	Always One	Minkowski	Empty	9	0.825040	0.741573	0.796148
6	Always One	Minkowski	Empty	10	0.828250	0.752809	0.800963
6	Inverse Distance	Minkowski	Empty	1	0.914928	0.707865	0.770465
6	Inverse Distance	Minkowski	Empty	2	0.914928	0.702247	0.773676
6	Inverse Distance	Minkowski	Empty	3	0.914928	0.702247	0.770465
6	Inverse Distance	Minkowski	Empty	4	0.914928	0.702247	0.770465
6	Inverse Distance	Minkowski	Empty	5	0.914928	0.702247	0.770465
6	Inverse Distance	Minkowski	Empty	6	0.914928	0.702247	0.770465
6	Inverse Distance	Minkowski	Empty	7	0.914928	0.702247	0.770465
6	Inverse Distance	Minkowski	Empty	8	0.914928	0.702247	0.770465
6	Inverse Distance	Minkowski	Empty	9	0.914928	0.702247	0.768860
6	Inverse Distance	Minkowski	Empty	10	0.927769	0.719101	0.781701
6	Negative Distance	Minkowski	Empty	1	0.613162	0.528090	0.545746
6	Negative Distance	Minkowski	Empty	2	0.638844	0.539326	0.524880
6	Negative Distance	Minkowski	Empty	3	0.640449	0.539326	0.523274
6	Negative Distance	Minkowski	Empty	4	0.640449	0.539326	0.523274
6	Negative Distance	Minkowski	Empty	5	0.640449	0.539326	0.523274
6	Negative Distance	Minkowski	Empty	6	0.637239	0.533708	0.523274
6	Negative Distance	Minkowski	Empty	7	0.640449	0.533708	0.524880
6	Negative Distance	Minkowski	Empty	8	0.627608	0.556180	0.523274
6	Negative Distance	Minkowski	Empty	9	0.629213	0.556180	0.523274
6	Negative Distance	Minkowski	Empty	10	0.650080	0.573034	0.539326
6	Hump	Minkowski	Empty	1	0.845907	0.764045	0.783307
6	Hump	Minkowski	Empty	2	0.842697	0.752809	0.784912
6	Hump	Minkowski	Empty	3	0.842697	0.752809	0.784912
6	Hump	Minkowski	Empty	4	0.842697	0.752809	0.784912
6	Hump	Minkowski	Empty	5	0.842697	0.752809	0.784912
6	Hump	Minkowski	Empty	6	0.842697	0.752809	0.784912
6	Hump	Minkowski	Empty	7	0.842697	0.752809	0.784912
6	Hump	Minkowski	Empty	8	0.842697	0.752809	0.786517
6	Hump	Minkowski	Empty	9	0.842697	0.752809	0.786517
6	Hump	Minkowski	Empty	10	0.842697	0.752809	0.786517
6	Decay	Minkowski	Empty	1	0.852327	0.758427	0.786517
6	Decay	Minkowski	Empty	2	0.849117	0.758427	0.786517
6	Decay	Minkowski	Empty	3	0.849117	0.758427	0.786517
6	Decay	Minkowski	Empty	4	0.849117	0.758427	0.786517
6	Decay	Minkowski	Empty	5	0.849117	0.758427	0.783307
6	Decay	Minkowski	Empty	6	0.849117	0.758427	0.783307
6	Decay	Minkowski	Empty	7	0.849117	0.758427	0.783307
6	Decay	Minkowski	Empty	8	0.850722	0.758427	0.783307
6	Decay	Minkowski	Empty	9	0.850722	0.758427	0.784912
6	Decay	Minkowski	Empty	10	0.850722	0.758427	0.788122
6	Normalized Negative Distance	Minkowski	Empty	1	0.860353	0.735955	0.768860
6	Normalized Negative Distance	Minkowski	Empty	2	0.863563	0.724719	0.770465
6	Normalized Negative Distance	Minkowski	Empty	3	0.863563	0.724719	0.767255
6	Normalized Negative Distance	Minkowski	Empty	4	0.863563	0.724719	0.767255
6	Normalized Negative Distance	Minkowski	Empty	5	0.863563	0.724719	0.767255
6	Normalized Negative Distance	Minkowski	Empty	6	0.863563	0.724719	0.767255
6	Normalized Negative Distance	Minkowski	Empty	7	0.863563	0.724719	0.767255
6	Normalized Negative Distance	Minkowski	Empty	8	0.863563	0.724719	0.765650
6	Normalized Negative Distance	Minkowski	Empty	9	0.863563	0.724719	0.765650
6	Normalized Negative Distance	Minkowski	Empty	10	0.876404	0.741573	0.778491
7	Always One	Minkowski	Empty	1	0.831461	0.769663	0.784912
7	Always One	Minkowski	Empty	2	0.828250	0.758427	0.794543
7	Always One	Minkowski	Empty	3	0.828250	0.758427	0.792937
7	Always One	Minkowski	Empty	4	0.828250	0.758427	0.792937
7	Always One	Minkowski	Empty	5	0.828250	0.758427	0.792937
7	Always One	Minkowski	Empty	6	0.828250	0.758427	0.792937
7	Always One	Minkowski	Empty	7	0.828250	0.758427	0.792937
7	Always One	Minkowski	Empty	8	0.828250	0.758427	0.789727
7	Always One	Minkowski	Empty	9	0.828250	0.758427	0.789727
7	Always One	Minkowski	Empty	10	0.829856	0.752809	0.796148
7	Inverse Distance	Minkowski	Empty	1	0.914928	0.702247	0.767255
7	Inverse Distance	Minkowski	Empty	2	0.914928	0.696629	0.775281
7	Inverse Distance	Minkowski	Empty	3	0.914928	0.696629	0.770465
7	Inverse Distance	Minkowski	Empty	4	0.914928	0.696629	0.770465
7	Inverse Distance	Minkowski	Empty	5	0.914928	0.696629	0.770465
7	Inverse Distance	Minkowski	Empty	6	0.914928	0.696629	0.770465
7	Inverse Distance	Minkowski	Empty	7	0.914928	0.696629	0.770465
7	Inverse Distance	Minkowski	Empty	8	0.914928	0.696629	0.768860
7	Inverse Distance	Minkowski	Empty	9	0.914928	0.696629	0.767255
7	Inverse Distance	Minkowski	Empty	10	0.927769	0.707865	0.772071
7	Negative Distance	Minkowski	Empty	1	0.569823	0.488764	0.508828
7	Negative Distance	Minkowski	Empty	2	0.577849	0.488764	0.495987
7	Negative Distance	Minkowski	Empty	3	0.573034	0.483146	0.495987
7	Negative Distance	Minkowski	Empty	4	0.573034	0.483146	0.495987
