param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_splitter,mean_test_score,std_test_score,mean_train_score,std_train_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time
gini,,sqrt,8,2,random,0.7784911717495987,0.4152621668988586,0.7805582365176279,0.009677588126723721,590,0.004219684707984495,0.001201469156145805,0.003022038534785924,0.000655802873486396
gini,,sqrt,8,5,random,0.7784911717495987,0.4152621668988586,0.7805582365176279,0.009677588126723721,590,0.004049187869933788,0.0007138476571544446,0.0030377091029673863,0.0010321803047279403
gini,,log2,8,2,random,0.7784911717495987,0.4152621668988586,0.7805582365176279,0.009677588126723721,590,0.003968532739826037,0.0011088733143120924,0.0028606743146672867,0.0010162163874540828
gini,15,sqrt,8,2,random,0.7784911717495987,0.4152621668988586,0.7805582365176279,0.009677588126723721,590,0.004177996664521782,0.0015082562706845428,0.0029512236244605785,0.001198911701438793
gini,15,sqrt,8,10,random,0.7784911717495987,0.4152621668988586,0.7805582365176279,0.009677588126723721,590,0.0042078368736499765,0.0015167286983899769,0.0030587618844658375,0.0016371220574777957
gini,15,sqrt,8,5,random,0.7784911717495987,0.4152621668988586,0.7805582365176279,0.009677588126723721,590,0.00409842034978239,0.0010692180753723319,0.0030086002227391324,0.0009686173917375036
entropy,15,,2,5,best,0.7784911717495987,0.4152621668988586,0.9103007437304197,0.001981424234738203,590,0.006502985762937494,0.0014074282593343123,0.0032242515496610637,0.0015613960155601606
entropy,,,1,5,best,0.7784911717495987,0.41526216689885864,0.955745201364624,0.0021082581107020326,590,0.00752985305235053,0.0035618843390904337,0.0036990324911298183,0.002863182347425695
gini,15,log2,8,5,random,0.7784911717495987,0.4152621668988586,0.7805582365176279,0.009677588126723721,590,0.004290906039707925,0.0013225880118337473,0.003117544884475047,0.0010794843647519677
gini,7,log2,4,20,random,0.7784911717495987,0.41526216689885864,0.776282173695375,0.004627133793293797,590,0.004295896756706422,0.0014657417157108237,0.0030053167052291946,0.001296805811394264
gini,10,log2,8,10,random,0.7784911717495987,0.4152621668988586,0.7806872667778045,0.009676573068861478,590,0.004251203414525113,0.0015936601933681644,0.0030092523339089383,0.0010624211903168972
gini,10,sqrt,8,2,random,0.7784911717495987,0.4152621668988586,0.7806872667778045,0.009676573068861478,590,0.004343094068009819,0.001556320572535184,0.0031654520937948703,0.0017530052601860044
entropy,15,,8,5,best,0.7784911717495987,0.4152621668988586,0.8557777169901885,0.0012966558939914786,590,0.00570672932252838,0.001300358755780713,0.003050228948577832,0.0008924991857244742
entropy,15,,8,10,best,0.7784911717495987,0.4152621668988586,0.8557777169901885,0.0012966558939914786,590,0.005706544481158065,0.001484017555326164,0.0030974021501372754,0.0007872513520332771
gini,,sqrt,1,5,best,0.7784911717495987,0.4152621668988586,0.921534118181396,0.003969304690442197,590,0.004717351919575258,0.0015413769379409323,0.0030398579317340883,0.0010273367867388494
gini,15,,2,2,best,0.7784911717495987,0.4152621668988586,0.9148968015979105,0.001239491301703924,590,0.00600984620818357,0.0018004002254384363,0.003093509000530212,0.0008433702363055801
gini,10,log2,8,5,random,0.7784911717495987,0.4152621668988586,0.7806872667778045,0.009676573068861478,590,0.0040968264278209805,0.001216697934393485,0.002959172186078459,0.0009072441818415413
gini,10,log2,8,2,random,0.7784911717495987,0.4152621668988586,0.7806872667778045,0.009676573068861478,590,0.004250786277685273,0.0012732914093673113,0.003128027648068546,0.0012149751784386196
gini,,log2,8,10,random,0.7784911717495987,0.4152621668988586,0.7805582365176279,0.009677588126723721,590,0.004037783961043503,0.001245506491024212,0.002827837226096164,0.0006629665299516258
gini,10,,2,20,random,0.7784911717495987,0.4152621668988586,0.8361522144173252,0.00406933866297198,590,0.004534150011849441,0.0012381618153154243,0.0030541837119749996,0.001017511552868223
gini,10,sqrt,8,10,random,0.7784911717495987,0.4152621668988586,0.7806872667778045,0.009676573068861478,590,0.00416963632378494,0.0009877706726881077,0.0030307322023002906,0.0008635299463463432
gini,10,sqrt,8,5,random,0.7784911717495987,0.4152621668988586,0.7806872667778045,0.009676573068861478,590,0.004156491155609082,0.0009454159468898102,0.0031744190050740496,0.0017640572599115767
gini,,log2,8,5,random,0.7784911717495987,0.4152621668988586,0.7805582365176279,0.009677588126723721,590,0.003935135386728743,0.0007810063294021164,0.002944894242631107,0.001617248433446503
gini,15,log2,8,10,random,0.7784911717495987,0.4152621668988586,0.7805582365176279,0.009677588126723721,590,0.004251176243226371,0.0011214271594052712,0.002994850780187028,0.000706789233838579
entropy,,,2,5,best,0.7784911717495987,0.4152621668988586,0.916483873798083,0.001340713193977129,590,0.006397420292298637,0.0011890208554487041,0.003055921909705785,0.0010093995287843468
gini,15,log2,8,2,random,0.7784911717495987,0.4152621668988586,0.7805582365176279,0.009677588126723721,590,0.0041630130326958375,0.0008525739355358178,0.0030943279664359543,0.0014404181539590195
entropy,,,8,10,best,0.7784911717495987,0.4152621668988586,0.8557777169901885,0.0012966558939914786,590,0.005671496567335787,0.0012549312365306364,0.0031084612514195816,0.0013990566534493086
entropy,10,,8,5,best,0.7784911717495987,0.4152621668988586,0.8557751363849849,0.0012927879116487854,590,0.005663970882972974,0.001175081294092102,0.003099241761870407,0.0010416639735920206
entropy,,,8,5,best,0.7784911717495987,0.4152621668988586,0.8557777169901885,0.0012966558939914786,590,0.005781136202008537,0.0017785064319120341,0.003234458773323659,0.0017855859149503526
entropy,,,8,2,best,0.7784911717495987,0.4152621668988586,0.8557777169901885,0.0012966558939914786,590,0.005680543844428147,0.0016748641830196436,0.0030693093234042293,0.0007918392864558523
entropy,10,,8,10,best,0.7784911717495987,0.4152621668988586,0.8557751363849849,0.0012927879116487854,590,0.005716280608077684,0.001556821656543435,0.0030684888267210934,0.0008113104836302883
gini,,log2,1,5,best,0.7784911717495987,0.4152621668988586,0.921534118181396,0.003969304690442197,590,0.004457488297268055,0.001019030436051186,0.002944268537371346,0.0009810660510892986
gini,,sqrt,8,10,random,0.7784911717495987,0.4152621668988586,0.7805582365176279,0.009677588126723721,590,0.004170503509178591,0.001013598613416725,0.0030813806512382594,0.0011508041695876174
entropy,10,sqrt,1,10,best,0.7768860353130016,0.416334148789944,0.8745800065031251,0.0064343901637920935,627,0.004770080694991551,0.001262281826699397,0.003076234177639932,0.0008467666555716841
entropy,7,,2,20,best,0.7768860353130016,0.41633414878994407,0.8513958493545906,0.0021698762241986794,627,0.005670808482897224,0.0015813291707834833,0.003116600394823004,0.000900337519953583
entropy,,,1,5,random,0.7768860353130016,0.41633414878994407,0.9226824874969678,0.0032384384750329055,627,0.005944433793975683,0.0033314842499131115,0.003489242893543519,0.0018552129393646366
entropy,5,log2,2,20,best,0.7768860353130016,0.41633414878994407,0.7720215945043432,0.012741615302775176,627,0.004335920845141954,0.0010036368312770028,0.003154813190907192,0.0015544841699647429
entropy,15,,2,10,random,0.7768860353130016,0.41633414878994407,0.8583376773520925,0.003729721837491462,627,0.0048748800115447554,0.0012797127274019127,0.003087829433704456,0.0011462512332035683
entropy,10,log2,1,10,best,0.7768860353130016,0.416334148789944,0.8745800065031251,0.0064343901637920935,627,0.004767929570058759,0.001300254979215085,0.0030485397357236516,0.0006963755833182783
entropy,5,sqrt,2,20,best,0.7768860353130016,0.41633414878994407,0.7720215945043432,0.012741615302775176,627,0.004471607805255137,0.0015654112267336601,0.0031253993032832016,0.0011149490392542382
gini,15,,2,5,best,0.7768860353130016,0.41633414878994407,0.9105278369883305,0.001484850723248784,627,0.005785712078333284,0.001077678858654884,0.0030150413513183594,0.0005890526163383857
gini,7,sqrt,1,10,random,0.7768860353130016,0.41633414878994407,0.8208208389031396,0.003374194346233988,627,0.004142612362367192,0.0012895645008882497,0.0029692267146960117,0.0008769113148298587
gini,7,log2,1,10,random,0.7768860353130016,0.41633414878994407,0.8208208389031396,0.003374194346233988,627,0.004186554092848091,0.0017231732566454173,0.0029908351683884523,0.0009893876399090734
gini,,sqrt,2,5,random,0.7752808988764045,0.4173972049664429,0.8363999525168644,0.0035954749101854847,637,0.004205978892588118,0.00099993429586101,0.0030446871517175273,0.0008215310023344763
entropy,7,log2,8,20,random,0.7752808988764045,0.4173972049664429,0.775360897637714,0.007481222999192541,637,0.004200048660964109,0.0011907660335903972,0.0030787343198185363,0.0009441699037129328
entropy,15,log2,2,5,random,0.7752808988764045,0.4173972049664429,0.836704463930881,0.0035225157047633466,637,0.004369289878857461,0.0010949802416444253,0.0030746720193094465,0.0009668519635732641
gini,,sqrt,1,2,random,0.7752808988764045,0.4173972049664429,0.9855615138862366,0.00022096973598971303,637,0.004611050527704279,0.0016621331301947136,0.0030152640794291734,0.0007104976422951778
entropy,,log2,2,5,random,0.7752808988764045,0.4173972049664429,0.8366502712216067,0.003662463419716772,637,0.004589972871073177,0.0019951898720567624,0.003171548797460467,0.0014090663401583267
entropy,15,sqrt,2,5,random,0.7752808988764045,0.4173972049664429,0.836704463930881,0.0035225157047633466,637,0.004536960519144662,0.0009205283023601301,0.003274404409417754,0.0010430610871503348
gini,,,1,20,random,0.7752808988764045,0.4173972049664429,0.8426346946885983,0.003974376660688582,637,0.0043261778297240625,0.0008074114254853559,0.0029541963941595527,0.0012766519221849347
gini,,log2,1,2,random,0.7752808988764045,0.4173972049664429,0.9855615138862366,0.00022096973598971303,637,0.004427534045224014,0.0009694022733740326,0.002926000239952418,0.0007645372347580639
entropy,,sqrt,2,5,random,0.7752808988764045,0.4173972049664429,0.8366502712216067,0.003662463419716772,637,0.00452332856375754,0.0020060359513354277,0.003223754047008043,0.001970150931540882
entropy,7,sqrt,8,20,random,0.7752808988764045,0.4173972049664429,0.775360897637714,0.007481222999192541,637,0.004173544398471594,0.0011663285976655931,0.0031603997630062683,0.0013030535806392396
gini,7,,4,20,random,0.7752808988764045,0.4173972049664429,0.8179899149948646,0.0033982680785281843,637,0.004443054597220873,0.0014327465657968507,0.0029743441035238543,0.0011408926843960651
gini,7,sqrt,8,20,random,0.7752808988764045,0.4173972049664429,0.775283479481608,0.007231668965976205,637,0.004102111054079108,0.0010915496815044183,0.0030319082220331625,0.0011685015412996199
gini,15,log2,2,5,random,0.7752808988764045,0.4173972049664429,0.8364412422001207,0.0037799198346332476,637,0.0043274625346519015,0.0014204887606078299,0.003120989899000042,0.0015624318204176956
gini,7,log2,8,20,random,0.7752808988764045,0.4173972049664429,0.775283479481608,0.007231668965976205,637,0.004122931922802382,0.0013212400925523408,0.002939860663865581,0.0007380933172234394
entropy,5,log2,1,20,best,0.7752808988764045,0.4173972049664429,0.7734022182882329,0.013199086498171125,637,0.004328005195238043,0.001342921108778644,0.0030261364258694226,0.0006781698824495187
entropy,15,,2,2,best,0.7752808988764045,0.4173972049664429,0.9125407090470856,0.0023468188874534476,637,0.006406345489893832,0.0009407307319351948,0.0031182746825975933,0.0009271454500079183
gini,,log2,2,5,random,0.7752808988764045,0.4173972049664429,0.8363999525168644,0.0035954749101854847,637,0.004057020092469731,0.0010316061927597745,0.002807651629991363,0.0005934017058939273
gini,15,sqrt,2,5,random,0.7752808988764045,0.4173972049664429,0.8364412422001207,0.0037799198346332476,637,0.0042282938000478484,0.0010204249463364838,0.0029769054767982152,0.0010966904062437407
gini,10,sqrt,4,5,best,0.7752808988764045,0.4173972049664429,0.8446062770640971,0.005047521288694211,637,0.004427820300596675,0.0008848267896405693,0.003099552509681371,0.001201184733393104
gini,10,log2,4,2,best,0.7752808988764045,0.4173972049664429,0.8446062770640971,0.005047521288694211,637,0.004463636664670696,0.0010018698760991982,0.0029897092816152313,0.0006757688819823033
entropy,5,sqrt,1,20,best,0.7752808988764045,0.4173972049664429,0.7734022182882329,0.013199086498171125,637,0.004394595925344893,0.0014181406301302744,0.0030783355523074226,0.0008980197450663558
gini,10,log2,4,5,best,0.7752808988764045,0.4173972049664429,0.8446062770640971,0.005047521288694211,637,0.00453863251075316,0.0014117072860031618,0.0030661452065310164,0.0012665749505426352
gini,10,sqrt,4,2,best,0.7752808988764045,0.4173972049664429,0.8446062770640971,0.005047521288694211,637,0.004460832663179401,0.0009800466599463689,0.0030604212471608367,0.0013067671259009061
gini,,log2,2,10,best,0.7736757624398074,0.41845140345443954,0.8530448560796479,0.008169455115285348,660,0.0044258348823167735,0.0013854212823992311,0.0028143009442961617,0.0007405188983292618
gini,,,1,2,random,0.7736757624398074,0.41845140345443954,0.9855615138862366,0.00022096973598971303,660,0.004918765485956428,0.0014229209604243813,0.003067236268118526,0.0010358238971734071
entropy,10,sqrt,2,5,best,0.7736757624398074,0.41845140345443954,0.8776715715369569,0.004966040645663546,660,0.004816247793108847,0.0015031175491233748,0.0031713624253127586,0.0011020252588608047
entropy,5,sqrt,4,20,best,0.7736757624398074,0.41845140345443954,0.7718770806129454,0.013021036778339925,660,0.004349482384768956,0.0012605636774893573,0.0031121955828720266,0.0013575516839625663
entropy,10,log2,2,5,best,0.7736757624398074,0.41845140345443954,0.8776715715369569,0.004966040645663546,660,0.004852229098447062,0.0015527457429560145,0.003092691565401864,0.001024067171086658
entropy,5,log2,4,20,best,0.7736757624398074,0.41845140345443954,0.7718770806129454,0.013021036778339925,660,0.0044295359193609,0.001513764314030617,0.0031479556908768215,0.0010501249004368635
gini,,sqrt,2,10,best,0.7736757624398074,0.41845140345443954,0.8530448560796479,0.008169455115285348,660,0.0044501585524116625,0.0009335087072365942,0.0029858505744995312,0.0006432762234934334
entropy,15,,1,20,best,0.7720706260032103,0.4194968110322428,0.8754703152983436,0.002483510414580772,667,0.006104230115348608,0.0014113910841720549,0.003107054466994578,0.0007657287234815786
gini,10,,4,5,random,0.7720706260032103,0.4194968110322428,0.8413624563232571,0.003938718807219306,667,0.0046099529603128445,0.0015662673658778966,0.003013202504973924,0.0009186734591247489
gini,10,,4,2,random,0.7720706260032103,0.4194968110322428,0.8413624563232571,0.003938718807219306,667,0.00452684284595961,0.0012274943706798561,0.0029807982437109297,0.0008332687939993754
entropy,,,1,20,best,0.7720706260032103,0.4194968110322428,0.8754703152983436,0.002483510414580772,667,0.0060906077273201985,0.0011043574564889188,0.003212397974911318,0.001393859198848445
entropy,7,,2,10,best,0.7720706260032103,0.41949681103224284,0.8527971179801086,0.002616018440505106,667,0.0057406494361056945,0.0014436436959111892,0.0031205222465062027,0.001010146401220966
gini,7,log2,1,10,best,0.7720706260032103,0.4194968110322428,0.8156467254700572,0.014422528047856537,667,0.004375445517452723,0.0010988631213730033,0.003093829315699888,0.0014380433768866499
gini,7,sqrt,1,10,best,0.7720706260032103,0.4194968110322428,0.8156467254700572,0.014422528047856537,667,0.004318230798883576,0.000887065479367514,0.002986305598079871,0.0010918678898298518
gini,10,sqrt,1,2,best,0.7720706260032103,0.41949681103224284,0.9220631422481199,0.004214626847756491,667,0.004674878587309469,0.0014149355648672482,0.0030480089386623133,0.0011643483319005088
entropy,10,,1,5,random,0.7720706260032103,0.41949681103224284,0.8918752225771989,0.006200931727587623,667,0.004856876155920626,0.001199861226325448,0.0030757906348900465,0.0008528639882432784
gini,,,1,2,best,0.7720706260032103,0.41949681103224284,0.9855615138862366,0.00022096973598971303,667,0.005853740591107364,0.0017796037296449315,0.0030405881125509836,0.000918766281368403
gini,10,,1,5,random,0.7720706260032103,0.41949681103224284,0.8950183997151012,0.004018631244117052,667,0.004628564534562357,0.0007396658560447658,0.002980951704144669,0.0008502343519835889
gini,10,log2,1,2,best,0.7720706260032103,0.41949681103224284,0.9220631422481199,0.004214626847756491,667,0.004584145201534559,0.0007897530769735351,0.0030016822570017023,0.0006791107146572271
gini,10,,1,2,random,0.7720706260032103,0.41949681103224284,0.9023240930463012,0.004334980474818473,667,0.004729412149273182,0.00131276873688145,0.002986297561498553,0.0006066321382267155
gini,10,sqrt,1,5,random,0.7704654895666132,0.4205334932600402,0.855780297595392,0.0027188019978775357,680,0.00428614111237503,0.00115068317165537,0.0029633454679486074,0.0006636669385963582
entropy,,,2,2,best,0.7704654895666132,0.4205334932600402,0.9177870794258668,0.0020746236222190517,680,0.006432392432639916,0.0015291991994470918,0.003062333188125831,0.0009311886814342541
entropy,5,log2,2,20,random,0.7704654895666132,0.4205334932600402,0.7833194840854076,0.0010903293665081215,680,0.004226120861537192,0.0013545506198647972,0.002990704286921273,0.0005249827706218103
entropy,15,,1,2,random,0.7704654895666132,0.4205334932600402,0.9555748814211908,0.006164324227207001,680,0.005178083386122702,0.0014624172840619995,0.0030800668615399355,0.0009401370497488724
gini,5,log2,4,20,random,0.7704654895666132,0.4205334932600402,0.7688680949456265,0.0007181690289001195,680,0.004041821386419942,0.001117684508042165,0.002918504788443135,0.0006672047725455821
entropy,5,sqrt,4,20,random,0.7704654895666132,0.4205334932600402,0.7689093846288831,0.0012952273207875438,680,0.004131679550219884,0.0010509574324683265,0.003000882425813384,0.0008057322081956559
entropy,5,sqrt,1,20,random,0.7704654895666132,0.4205334932600402,0.7833452901374429,0.0009808472673909243,680,0.004188852172410698,0.0009666186811615765,0.0031116092951301586,0.0012917050642699698
entropy,5,sqrt,2,20,random,0.7704654895666132,0.4205334932600402,0.7833194840854076,0.0010903293665081215,680,0.004396448548685873,0.0016851144262598166,0.003069377825692607,0.0005080394696330514
gini,5,sqrt,2,20,random,0.7704654895666132,0.4205334932600402,0.7832936780333722,0.0008419815226530471,680,0.0040618351527622765,0.0011768387383314784,0.003019037445705163,0.001180572859831774
gini,5,sqrt,1,20,random,0.7704654895666132,0.4205334932600402,0.7833194840854076,0.0006953474121694024,680,0.0039738349700241945,0.0008267273134181563,0.002952040676894578,0.0008058492734636375
gini,5,sqrt,4,20,random,0.7704654895666132,0.4205334932600402,0.7688680949456265,0.0007181690289001195,680,0.003960048788814637,0.0006931639310986757,0.0029890437761432285,0.001339527507560407
gini,15,log2,2,2,best,0.7704654895666132,0.4205334932600402,0.88834753526397,0.005844127906063985,680,0.004754266233735062,0.0017556279229204595,0.0029945208976586406,0.0008146301367846073
entropy,5,log2,4,20,random,0.7704654895666132,0.4205334932600402,0.7689093846288831,0.0012952273207875438,680,0.0044203053316756195,0.0019357386703647355,0.0032142582521392676,0.001217645439419864
entropy,,sqrt,1,2,random,0.7704654895666132,0.4205334932600402,0.9855615138862366,0.00022096973598971303,680,0.0048586706097206375,0.0014679454132420914,0.003178686047059575,0.0013175330438313772
entropy,,log2,1,2,random,0.7704654895666132,0.4205334932600402,0.9855615138862366,0.00022096973598971303,680,0.005193956782308857,0.0032817258002536794,0.0033575918280293817,0.0020813421293472967
gini,10,log2,1,5,random,0.7704654895666132,0.4205334932600402,0.855780297595392,0.0027188019978775357,680,0.0043876726018865836,0.0018758497341304539,0.00302330908002287,0.000804102868112779
gini,15,sqrt,2,2,best,0.7704654895666132,0.4205334932600402,0.88834753526397,0.005844127906063985,680,0.004639176648845642,0.0014212750183500772,0.0030284926749729996,0.0011590049788858389
gini,5,log2,2,20,random,0.7704654895666132,0.4205334932600402,0.7832936780333722,0.0008419815226530471,680,0.004014958539322904,0.0010689860513786863,0.0030675274985177176,0.0014044832466374038
gini,5,log2,1,20,random,0.7704654895666132,0.4205334932600402,0.7833194840854076,0.0006953474121694024,680,0.003921674113021042,0.0006330619708853301,0.002939167604400488,0.0011649796428837896
entropy,7,,1,20,best,0.7704654895666132,0.4205334932600402,0.8547093464359263,0.0023660702091886122,680,0.005695282169176717,0.001379629747739267,0.003083401277398221,0.0007403705200803617
entropy,5,log2,1,20,random,0.7704654895666132,0.4205334932600402,0.7833452901374429,0.0009808472673909243,680,0.00421582753164619,0.0011341835136593887,0.0031209933432491785,0.0013905876618110632
entropy,5,log2,8,20,random,0.7688603531300161,0.421561514508622,0.7689068040236795,0.0013842920524589106,701,0.004235587954329832,0.001692894376564713,0.0030594453765722188,0.0008513268771242675
entropy,5,log2,8,10,random,0.7688603531300161,0.421561514508622,0.7689068040236795,0.0013842920524589106,701,0.004180696955844641,0.0012494218996012367,0.0030295753172848426,0.0009726695443136368
entropy,5,log2,8,2,random,0.7688603531300161,0.421561514508622,0.7689068040236795,0.0013842920524589106,701,0.004130908803802049,0.0012867808283571372,0.003036838090630251,0.0007690008481240241
gini,5,log2,8,20,random,0.7688603531300161,0.421561514508622,0.7688603531300159,0.0006777516310427937,701,0.004016664208034069,0.0010895714442723994,0.002998869453540392,0.0010926362025974292
entropy,10,log2,1,5,best,0.7688603531300161,0.4215615145086219,0.891560388742368,0.007782952133085453,701,0.004865012620463609,0.0017373172402261005,0.003092798719819438,0.0011358035896537636
entropy,15,,1,2,best,0.7688603531300161,0.4215615145086219,0.9763848817824756,0.0017230482768029005,701,0.006720014406819596,0.001709382574660266,0.003030273351776466,0.00046342352893269194
entropy,5,log2,8,5,random,0.7688603531300161,0.421561514508622,0.7689068040236795,0.0013842920524589106,701,0.004204078432453578,0.0011883179831663052,0.0031444268662895094,0.0015751584101065714
gini,5,log2,8,10,random,0.7688603531300161,0.421561514508622,0.7688603531300159,0.0006777516310427937,701,0.004031323315052504,0.0009720571073223784,0.0031687999039553523,0.0015271110573666141
gini,5,log2,4,20,best,0.7688603531300161,0.42156151450862195,0.7739312423549571,0.010649505781771516,701,0.004151823815335048,0.001156612824799169,0.002926500421465878,0.0011241390554347622
gini,5,log2,8,2,random,0.7688603531300161,0.421561514508622,0.7688603531300159,0.0006777516310427937,701,0.00406007475875928,0.0011099851758811894,0.0030409302412985222,0.0012372551399709106
gini,5,log2,8,5,random,0.7688603531300161,0.421561514508622,0.7688603531300159,0.0006777516310427937,701,0.004074811935424805,0.0015025536912555918,0.0030189540183371945,0.0013174403810895538
entropy,7,,1,10,best,0.7688603531300161,0.42156151450862195,0.8624924517297798,0.0028144360036152587,701,0.005722120523835453,0.0013700188714711858,0.0031387855688986004,0.001192002516849263
entropy,,log2,2,10,best,0.7688603531300161,0.4215615145086219,0.8642859723462346,0.003739857008628258,701,0.005422983276710081,0.0033838762021692697,0.0033683780682412234,0.0026341189238237614
entropy,15,log2,1,10,best,0.7688603531300161,0.42156151450862195,0.8875862567289281,0.0063813707232128905,701,0.004828283530368468,0.0015594326914447523,0.0031045198823246105,0.0009433906246130025
entropy,,sqrt,2,10,best,0.7688603531300161,0.4215615145086219,0.8642859723462346,0.003739857008628258,701,0.005415560537127009,0.0037751197223971507,0.003340985572165892,0.0021716820185962524
entropy,15,sqrt,1,10,best,0.7688603531300161,0.42156151450862195,0.8875862567289281,0.0063813707232128905,701,0.004764426768687143,0.0010780132256019888,0.0031019799399337644,0.0013206218333093622
gini,5,sqrt,4,20,best,0.7688603531300161,0.42156151450862195,0.7739312423549571,0.010649505781771516,701,0.004171683355854947,0.0010991607871767184,0.002996114436925701,0.0012005178268384006
entropy,10,sqrt,1,5,best,0.7688603531300161,0.4215615145086219,0.891560388742368,0.007782952133085453,701,0.004816454448057025,0.0012228864593957773,0.0031129889082564207,0.0009091729076835362
entropy,5,sqrt,8,5,random,0.7688603531300161,0.421561514508622,0.7689068040236795,0.0013842920524589106,701,0.004208006407246352,0.0010741541281626711,0.0030892408104616414,0.0008393861158551562
entropy,5,sqrt,8,10,random,0.7688603531300161,0.421561514508622,0.7689068040236795,0.0013842920524589106,701,0.0041150591346655,0.0010274660760617132,0.0030104256747813707,0.0008545745708446546
entropy,5,sqrt,8,2,random,0.7688603531300161,0.421561514508622,0.7689068040236795,0.0013842920524589106,701,0.004072514621250894,0.0009187987328013959,0.0030828406301777016,0.0010020208360838534
gini,5,sqrt,8,20,random,0.7688603531300161,0.421561514508622,0.7688603531300159,0.0006777516310427937,701,0.003934132727535731,0.0006836880097494927,0.0029761358784634265,0.0010567036408116106
gini,10,sqrt,2,2,best,0.7688603531300161,0.4215615145086219,0.8695323427250158,0.0040777400277087015,701,0.004631816288441372,0.001856869646466103,0.0029978943483404707,0.000614196248988022
gini,15,,4,20,random,0.7688603531300161,0.4215615145086219,0.8274246076189787,0.003155638075074818,701,0.004639044236601069,0.0013466974623142782,0.0031560634533436683,0.0014511922215290501
gini,5,sqrt,8,2,random,0.7688603531300161,0.421561514508622,0.7688603531300159,0.0006777516310427937,701,0.003899379105667433,0.0008732197987375017,0.002911708519508521,0.0009507814362398247
gini,5,sqrt,8,5,random,0.7688603531300161,0.421561514508622,0.7688603531300159,0.0006777516310427937,701,0.003990727481260345,0.0015824599735753681,0.0028623581698005883,0.0006703235441804355
gini,5,sqrt,8,10,random,0.7688603531300161,0.421561514508622,0.7688603531300159,0.0006777516310427937,701,0.0039945846575986516,0.0009421587605927304,0.0028894330295666836,0.000783104655787115
entropy,10,,1,2,best,0.7688603531300161,0.42156151450862195,0.9292810950024001,0.0016991751920780566,701,0.006289518472662324,0.0014179018365555291,0.003160316718332649,0.0014842075460794425
entropy,5,sqrt,8,20,random,0.7688603531300161,0.421561514508622,0.7689068040236795,0.0013842920524589106,701,0.004110063442640473,0.0011698310061214667,0.00304486740075566,0.0011439447983661048
gini,10,log2,2,2,best,0.7688603531300161,0.4215615145086219,0.8695323427250158,0.0040777400277087015,701,0.004576514276225915,0.0013234747811494273,0.0030100249937985144,0.0010009791501826451
entropy,15,log2,4,20,random,0.7672552166934189,0.4225809379872141,0.8012495290395503,0.003202735877474347,731,0.004302305738960377,0.0014443646546967472,0.003049551196886678,0.0009351808653095242
entropy,15,,4,20,random,0.7672552166934189,0.4225809379872141,0.832985811832591,0.0030433793918653363,731,0.004643547018305256,0.0009646807562233554,0.003114772263920326,0.001265205021715601
entropy,,log2,4,20,random,0.7672552166934189,0.4225809379872141,0.8013192053800456,0.0032652519093510505,731,0.004230931712191905,0.00105337951126277,0.0030739517885456117,0.0009391630286867306
entropy,15,,2,5,random,0.7672552166934189,0.422580937987214,0.8884714043137397,0.006360597683969303,731,0.00494861641052638,0.0013272234691658245,0.00307043788903789,0.0006791965616512988
entropy,15,sqrt,4,20,random,0.7672552166934189,0.4225809379872141,0.8012495290395503,0.003202735877474347,731,0.004420551021447342,0.001567605403060824,0.0031035535790947047,0.0010150250298895257
entropy,,sqrt,4,20,random,0.7672552166934189,0.4225809379872141,0.8013192053800456,0.0032652519093510505,731,0.004518539526680691,0.0024958810878626483,0.0033384639991037727,0.002453979981029405
entropy,10,sqrt,4,5,best,0.7672552166934189,0.422580937987214,0.8357135115327248,0.007671878427502766,731,0.00465060505017423,0.0015748908208431478,0.0030287873496213273,0.0005061074702315372
entropy,10,sqrt,4,2,best,0.7672552166934189,0.422580937987214,0.8357135115327248,0.007671878427502766,731,0.004710211225727014,0.001448166273243541,0.003176509664299783,0.0013557553607484725
gini,15,log2,4,20,random,0.7672552166934189,0.4225809379872141,0.8011437242262054,0.0026065619994332257,731,0.004161804866637694,0.0009503548289175548,0.003067355668755251,0.001126844051859017
gini,,log2,4,20,random,0.7672552166934189,0.4225809379872141,0.8012417872239397,0.002978031822204163,731,0.004077069449386474,0.0011795387028846202,0.0030430457756569066,0.0017105550959231148
gini,,sqrt,4,20,random,0.7672552166934189,0.4225809379872141,0.8012417872239397,0.002978031822204163,731,0.0041919657736299125,0.0010437751390867949,0.003043876222393103,0.0007927401768799525
entropy,10,log2,4,2,best,0.7672552166934189,0.422580937987214,0.8357135115327248,0.007671878427502766,731,0.005056904751454655,0.002388484967092067,0.0032883666300276117,0.0017918533448023793
entropy,10,log2,4,5,best,0.7672552166934189,0.422580937987214,0.8357135115327248,0.007671878427502766,731,0.004587557687039934,0.0010747309369661608,0.0030210672565294883,0.0007294814397810692
entropy,7,,4,10,random,0.7672552166934189,0.422580937987214,0.829912311035184,0.004457792135761705,731,0.004923693441081774,0.003047725000195983,0.00326455883191447,0.0021419123044440747
gini,15,sqrt,4,20,random,0.7672552166934189,0.4225809379872141,0.8011437242262054,0.0026065619994332257,731,0.004152757972239683,0.0008247812806191993,0.0030783531562474527,0.0014652933717163286
