N_NEIGHBORS	WEIGHTS	DISTANCE	WEIGHTS PARAMS	DIST PARAMS	TRAIN ACC	VAL ACC	CROSS VAL ACC
13	Normalized Negative Distance	Minkowski	Empty	8	0.881220	0.752809	0.784912
13	Normalized Negative Distance	Minkowski	Empty	9	0.881220	0.752809	0.784912
13	Normalized Negative Distance	Minkowski	Empty	10	0.881220	0.747191	0.784912
14	Always One	Minkowski	Empty	1	0.834671	0.775281	0.815409
14	Always One	Minkowski	Empty	2	0.825040	0.769663	0.813804
14	Always One	Minkowski	Empty	3	0.825040	0.775281	0.813804
14	Always One	Minkowski	Empty	4	0.825040	0.775281	0.812199
14	Always One	Minkowski	Empty	5	0.825040	0.769663	0.812199
14	Always One	Minkowski	Empty	6	0.825040	0.769663	0.812199
14	Always One	Minkowski	Empty	7	0.825040	0.769663	0.812199
14	Always One	Minkowski	Empty	8	0.825040	0.769663	0.812199
14	Always One	Minkowski	Empty	9	0.823435	0.764045	0.812199
14	Always One	Minkowski	Empty	10	0.828250	0.769663	0.813804
14	Inverse Distance	Minkowski	Empty	1	0.977528	0.707865	0.786517
14	Inverse Distance	Minkowski	Empty	2	0.977528	0.696629	0.783307
14	Inverse Distance	Minkowski	Empty	3	0.977528	0.702247	0.780096
14	Inverse Distance	Minkowski	Empty	4	0.977528	0.702247	0.778491
14	Inverse Distance	Minkowski	Empty	5	0.977528	0.702247	0.778491
14	Inverse Distance	Minkowski	Empty	6	0.977528	0.702247	0.778491
14	Inverse Distance	Minkowski	Empty	7	0.977528	0.702247	0.776886
14	Inverse Distance	Minkowski	Empty	8	0.977528	0.702247	0.778491
14	Inverse Distance	Minkowski	Empty	9	0.977528	0.702247	0.780096
14	Inverse Distance	Minkowski	Empty	10	0.977528	0.702247	0.781701
14	Negative Distance	Minkowski	Empty	1	0.284109	0.292135	0.264848
14	Negative Distance	Minkowski	Empty	2	0.296950	0.308989	0.272873
14	Negative Distance	Minkowski	Empty	3	0.301766	0.292135	0.263242
14	Negative Distance	Minkowski	Empty	4	0.300161	0.286517	0.264848
14	Negative Distance	Minkowski	Empty	5	0.300161	0.286517	0.264848
14	Negative Distance	Minkowski	Empty	6	0.304976	0.286517	0.263242
14	Negative Distance	Minkowski	Empty	7	0.306581	0.280899	0.263242
14	Negative Distance	Minkowski	Empty	8	0.306581	0.280899	0.260032
14	Negative Distance	Minkowski	Empty	9	0.306581	0.286517	0.269663
14	Negative Distance	Minkowski	Empty	10	0.295345	0.292135	0.268058
14	Hump	Minkowski	Empty	1	0.853933	0.735955	0.797753
14	Hump	Minkowski	Empty	2	0.847512	0.741573	0.792937
14	Hump	Minkowski	Empty	3	0.844302	0.741573	0.791332
14	Hump	Minkowski	Empty	4	0.847512	0.741573	0.792937
14	Hump	Minkowski	Empty	5	0.847512	0.741573	0.792937
14	Hump	Minkowski	Empty	6	0.847512	0.741573	0.792937
14	Hump	Minkowski	Empty	7	0.841091	0.741573	0.791332
14	Hump	Minkowski	Empty	8	0.841091	0.741573	0.789727
14	Hump	Minkowski	Empty	9	0.837881	0.735955	0.792937
14	Hump	Minkowski	Empty	10	0.839486	0.741573	0.794543
14	Decay	Minkowski	Empty	1	0.852327	0.747191	0.802568
14	Decay	Minkowski	Empty	2	0.850722	0.747191	0.796148
14	Decay	Minkowski	Empty	3	0.847512	0.747191	0.794543
14	Decay	Minkowski	Empty	4	0.841091	0.747191	0.794543
14	Decay	Minkowski	Empty	5	0.841091	0.747191	0.794543
14	Decay	Minkowski	Empty	6	0.841091	0.747191	0.794543
14	Decay	Minkowski	Empty	7	0.841091	0.747191	0.792937
14	Decay	Minkowski	Empty	8	0.839486	0.747191	0.792937
14	Decay	Minkowski	Empty	9	0.836276	0.741573	0.796148
14	Decay	Minkowski	Empty	10	0.839486	0.747191	0.796148
14	Normalized Negative Distance	Minkowski	Empty	1	0.873194	0.764045	0.797753
14	Normalized Negative Distance	Minkowski	Empty	2	0.871589	0.758427	0.791332
14	Normalized Negative Distance	Minkowski	Empty	3	0.873194	0.752809	0.788122
14	Normalized Negative Distance	Minkowski	Empty	4	0.873194	0.752809	0.786517
14	Normalized Negative Distance	Minkowski	Empty	5	0.878010	0.752809	0.784912
14	Normalized Negative Distance	Minkowski	Empty	6	0.878010	0.752809	0.784912
14	Normalized Negative Distance	Minkowski	Empty	7	0.878010	0.752809	0.784912
14	Normalized Negative Distance	Minkowski	Empty	8	0.878010	0.752809	0.786517
14	Normalized Negative Distance	Minkowski	Empty	9	0.878010	0.752809	0.786517
14	Normalized Negative Distance	Minkowski	Empty	10	0.878010	0.747191	0.786517
15	Always One	Minkowski	Empty	1	0.831461	0.758427	0.799358
15	Always One	Minkowski	Empty	2	0.823435	0.758427	0.788122
15	Always One	Minkowski	Empty	3	0.825040	0.758427	0.789727
15	Always One	Minkowski	Empty	4	0.828250	0.758427	0.789727
15	Always One	Minkowski	Empty	5	0.828250	0.758427	0.789727
15	Always One	Minkowski	Empty	6	0.825040	0.758427	0.789727
15	Always One	Minkowski	Empty	7	0.826645	0.752809	0.789727
15	Always One	Minkowski	Empty	8	0.829856	0.758427	0.791332
15	Always One	Minkowski	Empty	9	0.828250	0.752809	0.792937
15	Always One	Minkowski	Empty	10	0.829856	0.758427	0.794543
15	Inverse Distance	Minkowski	Empty	1	0.977528	0.713483	0.788122
15	Inverse Distance	Minkowski	Empty	2	0.977528	0.707865	0.780096
15	Inverse Distance	Minkowski	Empty	3	0.977528	0.707865	0.780096
15	Inverse Distance	Minkowski	Empty	4	0.977528	0.707865	0.776886
15	Inverse Distance	Minkowski	Empty	5	0.977528	0.707865	0.778491
15	Inverse Distance	Minkowski	Empty	6	0.977528	0.707865	0.778491
15	Inverse Distance	Minkowski	Empty	7	0.977528	0.707865	0.778491
15	Inverse Distance	Minkowski	Empty	8	0.977528	0.707865	0.780096
15	Inverse Distance	Minkowski	Empty	9	0.977528	0.707865	0.781701
15	Inverse Distance	Minkowski	Empty	10	0.977528	0.707865	0.781701
15	Negative Distance	Minkowski	Empty	1	0.279294	0.297753	0.256822
15	Negative Distance	Minkowski	Empty	2	0.290530	0.297753	0.272873
15	Negative Distance	Minkowski	Empty	3	0.282504	0.297753	0.274478
15	Negative Distance	Minkowski	Empty	4	0.279294	0.303371	0.274478
15	Negative Distance	Minkowski	Empty	5	0.277689	0.308989	0.274478
15	Negative Distance	Minkowski	Empty	6	0.279294	0.308989	0.274478
15	Negative Distance	Minkowski	Empty	7	0.276083	0.303371	0.274478
15	Negative Distance	Minkowski	Empty	8	0.279294	0.292135	0.274478
15	Negative Distance	Minkowski	Empty	9	0.282504	0.297753	0.276083
15	Negative Distance	Minkowski	Empty	10	0.285714	0.292135	0.277689
15	Hump	Minkowski	Empty	1	0.849117	0.730337	0.794543
15	Hump	Minkowski	Empty	2	0.839486	0.735955	0.792937
15	Hump	Minkowski	Empty	3	0.841091	0.747191	0.789727
15	Hump	Minkowski	Empty	4	0.842697	0.747191	0.789727
15	Hump	Minkowski	Empty	5	0.841091	0.752809	0.791332
15	Hump	Minkowski	Empty	6	0.834671	0.752809	0.792937
15	Hump	Minkowski	Empty	7	0.834671	0.752809	0.792937
15	Hump	Minkowski	Empty	8	0.836276	0.758427	0.792937
15	Hump	Minkowski	Empty	9	0.836276	0.752809	0.794543
15	Hump	Minkowski	Empty	10	0.834671	0.758427	0.794543
15	Decay	Minkowski	Empty	1	0.845907	0.752809	0.800963
15	Decay	Minkowski	Empty	2	0.841091	0.758427	0.788122
15	Decay	Minkowski	Empty	3	0.833066	0.758427	0.788122
15	Decay	Minkowski	Empty	4	0.833066	0.758427	0.786517
15	Decay	Minkowski	Empty	5	0.834671	0.758427	0.788122
15	Decay	Minkowski	Empty	6	0.834671	0.758427	0.788122
15	Decay	Minkowski	Empty	7	0.834671	0.758427	0.788122
15	Decay	Minkowski	Empty	8	0.836276	0.764045	0.789727
15	Decay	Minkowski	Empty	9	0.834671	0.758427	0.791332
15	Decay	Minkowski	Empty	10	0.836276	0.764045	0.791332
15	Normalized Negative Distance	Minkowski	Empty	1	0.868379	0.758427	0.800963
15	Normalized Negative Distance	Minkowski	Empty	2	0.869984	0.752809	0.791332
15	Normalized Negative Distance	Minkowski	Empty	3	0.871589	0.752809	0.789727
15	Normalized Negative Distance	Minkowski	Empty	4	0.871589	0.752809	0.789727
15	Normalized Negative Distance	Minkowski	Empty	5	0.876404	0.752809	0.788122
15	Normalized Negative Distance	Minkowski	Empty	6	0.876404	0.752809	0.788122
15	Normalized Negative Distance	Minkowski	Empty	7	0.876404	0.752809	0.788122
15	Normalized Negative Distance	Minkowski	Empty	8	0.876404	0.752809	0.789727
15	Normalized Negative Distance	Minkowski	Empty	9	0.876404	0.752809	0.789727
15	Normalized Negative Distance	Minkowski	Empty	10	0.876404	0.747191	0.789727
16	Always One	Minkowski	Empty	1	0.823435	0.741573	0.802568
16	Always One	Minkowski	Empty	2	0.818620	0.758427	0.788122
16	Always One	Minkowski	Empty	3	0.817014	0.758427	0.791332
16	Always One	Minkowski	Empty	4	0.817014	0.752809	0.791332
16	Always One	Minkowski	Empty	5	0.817014	0.752809	0.791332
16	Always One	Minkowski	Empty	6	0.817014	0.752809	0.791332
16	Always One	Minkowski	Empty	7	0.817014	0.747191	0.791332
16	Always One	Minkowski	Empty	8	0.820225	0.752809	0.794543
16	Always One	Minkowski	Empty	9	0.818620	0.747191	0.792937
16	Always One	Minkowski	Empty	10	0.818620	0.752809	0.794543
16	Inverse Distance	Minkowski	Empty	1	0.977528	0.713483	0.783307
16	Inverse Distance	Minkowski	Empty	2	0.977528	0.702247	0.778491
16	Inverse Distance	Minkowski	Empty	3	0.977528	0.707865	0.778491
16	Inverse Distance	Minkowski	Empty	4	0.977528	0.707865	0.776886
16	Inverse Distance	Minkowski	Empty	5	0.977528	0.707865	0.776886
16	Inverse Distance	Minkowski	Empty	6	0.977528	0.713483	0.776886
16	Inverse Distance	Minkowski	Empty	7	0.977528	0.713483	0.776886
16	Inverse Distance	Minkowski	Empty	8	0.977528	0.707865	0.778491
16	Inverse Distance	Minkowski	Empty	9	0.977528	0.707865	0.778491
16	Inverse Distance	Minkowski	Empty	10	0.977528	0.713483	0.780096
16	Negative Distance	Minkowski	Empty	1	0.272873	0.286517	0.256822
16	Negative Distance	Minkowski	Empty	2	0.285714	0.258427	0.271268
16	Negative Distance	Minkowski	Empty	3	0.288925	0.252809	0.268058
16	Negative Distance	Minkowski	Empty	4	0.288925	0.264045	0.271268
16	Negative Distance	Minkowski	Empty	5	0.285714	0.264045	0.268058
16	Negative Distance	Minkowski	Empty	6	0.288925	0.269663	0.269663
16	Negative Distance	Minkowski	Empty	7	0.287319	0.275281	0.269663
16	Negative Distance	Minkowski	Empty	8	0.287319	0.269663	0.268058
16	Negative Distance	Minkowski	Empty	9	0.284109	0.269663	0.272873
16	Negative Distance	Minkowski	Empty	10	0.285714	0.264045	0.268058
16	Hump	Minkowski	Empty	1	0.852327	0.741573	0.796148
16	Hump	Minkowski	Empty	2	0.844302	0.758427	0.792937
16	Hump	Minkowski	Empty	3	0.841091	0.752809	0.791332
16	Hump	Minkowski	Empty	4	0.841091	0.752809	0.792937
16	Hump	Minkowski	Empty	5	0.837881	0.752809	0.791332
16	Hump	Minkowski	Empty	6	0.837881	0.752809	0.791332
16	Hump	Minkowski	Empty	7	0.837881	0.747191	0.792937
16	Hump	Minkowski	Empty	8	0.839486	0.752809	0.792937
16	Hump	Minkowski	Empty	9	0.836276	0.747191	0.792937
16	Hump	Minkowski	Empty	10	0.837881	0.758427	0.794543
16	Decay	Minkowski	Empty	1	0.845907	0.758427	0.800963
16	Decay	Minkowski	Empty	2	0.844302	0.764045	0.791332
16	Decay	Minkowski	Empty	3	0.836276	0.752809	0.792937
16	Decay	Minkowski	Empty	4	0.834671	0.752809	0.792937
16	Decay	Minkowski	Empty	5	0.836276	0.752809	0.791332
16	Decay	Minkowski	Empty	6	0.836276	0.752809	0.791332
16	Decay	Minkowski	Empty	7	0.836276	0.747191	0.792937
16	Decay	Minkowski	Empty	8	0.837881	0.752809	0.792937
16	Decay	Minkowski	Empty	9	0.836276	0.747191	0.792937
16	Decay	Minkowski	Empty	10	0.837881	0.758427	0.796148
16	Normalized Negative Distance	Minkowski	Empty	1	0.861958	0.769663	0.807384
16	Normalized Negative Distance	Minkowski	Empty	2	0.865169	0.769663	0.794543
16	Normalized Negative Distance	Minkowski	Empty	3	0.866774	0.758427	0.792937
16	Normalized Negative Distance	Minkowski	Empty	4	0.866774	0.758427	0.791332
16	Normalized Negative Distance	Minkowski	Empty	5	0.871589	0.758427	0.791332
16	Normalized Negative Distance	Minkowski	Empty	6	0.871589	0.758427	0.791332
16	Normalized Negative Distance	Minkowski	Empty	7	0.871589	0.758427	0.791332
16	Normalized Negative Distance	Minkowski	Empty	8	0.871589	0.758427	0.792937
16	Normalized Negative Distance	Minkowski	Empty	9	0.871589	0.758427	0.792937
16	Normalized Negative Distance	Minkowski	Empty	10	0.871589	0.752809	0.792937
17	Always One	Minkowski	Empty	1	0.829856	0.758427	0.818620
17	Always One	Minkowski	Empty	2	0.817014	0.769663	0.794543
17	Always One	Minkowski	Empty	3	0.820225	0.769663	0.796148
17	Always One	Minkowski	Empty	4	0.818620	0.764045	0.796148
17	Always One	Minkowski	Empty	5	0.820225	0.758427	0.794543
17	Always One	Minkowski	Empty	6	0.820225	0.758427	0.794543
17	Always One	Minkowski	Empty	7	0.820225	0.752809	0.794543
17	Always One	Minkowski	Empty	8	0.818620	0.758427	0.794543
17	Always One	Minkowski	Empty	9	0.820225	0.752809	0.794543
17	Always One	Minkowski	Empty	10	0.821830	0.758427	0.797753
17	Inverse Distance	Minkowski	Empty	1	0.977528	0.702247	0.780096
17	Inverse Distance	Minkowski	Empty	2	0.977528	0.707865	0.780096
17	Inverse Distance	Minkowski	Empty	3	0.977528	0.713483	0.780096
17	Inverse Distance	Minkowski	Empty	4	0.977528	0.713483	0.780096
17	Inverse Distance	Minkowski	Empty	5	0.977528	0.713483	0.780096
17	Inverse Distance	Minkowski	Empty	6	0.977528	0.713483	0.781701
17	Inverse Distance	Minkowski	Empty	7	0.977528	0.713483	0.783307
17	Inverse Distance	Minkowski	Empty	8	0.977528	0.713483	0.783307
17	Inverse Distance	Minkowski	Empty	9	0.977528	0.713483	0.783307
17	Inverse Distance	Minkowski	Empty	10	0.977528	0.713483	0.783307
17	Negative Distance	Minkowski	Empty	1	0.268058	0.280899	0.252006
17	Negative Distance	Minkowski	Empty	2	0.280899	0.286517	0.266453
17	Negative Distance	Minkowski	Empty	3	0.277689	0.292135	0.264848
17	Negative Distance	Minkowski	Empty	4	0.280899	0.286517	0.264848
17	Negative Distance	Minkowski	Empty	5	0.277689	0.286517	0.269663
17	Negative Distance	Minkowski	Empty	6	0.279294	0.292135	0.274478
17	Negative Distance	Minkowski	Empty	7	0.277689	0.286517	0.276083
17	Negative Distance	Minkowski	Empty	8	0.279294	0.280899	0.276083
17	Negative Distance	Minkowski	Empty	9	0.276083	0.292135	0.277689
17	Negative Distance	Minkowski	Empty	10	0.279294	0.292135	0.272873
17	Hump	Minkowski	Empty	1	0.844302	0.735955	0.800963
17	Hump	Minkowski	Empty	2	0.836276	0.730337	0.789727
17	Hump	Minkowski	Empty	3	0.834671	0.741573	0.784912
17	Hump	Minkowski	Empty	4	0.834671	0.747191	0.788122
17	Hump	Minkowski	Empty	5	0.829856	0.747191	0.786517
17	Hump	Minkowski	Empty	6	0.828250	0.747191	0.786517
17	Hump	Minkowski	Empty	7	0.828250	0.747191	0.788122
17	Hump	Minkowski	Empty	8	0.829856	0.752809	0.786517
17	Hump	Minkowski	Empty	9	0.828250	0.747191	0.786517
17	Hump	Minkowski	Empty	10	0.829856	0.752809	0.788122
17	Decay	Minkowski	Empty	1	0.847512	0.752809	0.810594
17	Decay	Minkowski	Empty	2	0.839486	0.752809	0.788122
17	Decay	Minkowski	Empty	3	0.833066	0.758427	0.789727
17	Decay	Minkowski	Empty	4	0.833066	0.758427	0.789727
17	Decay	Minkowski	Empty	5	0.833066	0.752809	0.789727
17	Decay	Minkowski	Empty	6	0.833066	0.752809	0.789727
17	Decay	Minkowski	Empty	7	0.831461	0.752809	0.791332
17	Decay	Minkowski	Empty	8	0.833066	0.758427	0.791332
17	Decay	Minkowski	Empty	9	0.831461	0.752809	0.791332
17	Decay	Minkowski	Empty	10	0.833066	0.758427	0.791332
17	Normalized Negative Distance	Minkowski	Empty	1	0.857143	0.764045	0.802568
17	Normalized Negative Distance	Minkowski	Empty	2	0.861958	0.764045	0.789727
17	Normalized Negative Distance	Minkowski	Empty	3	0.863563	0.747191	0.789727
17	Normalized Negative Distance	Minkowski	Empty	4	0.863563	0.747191	0.788122
17	Normalized Negative Distance	Minkowski	Empty	5	0.868379	0.747191	0.788122
17	Normalized Negative Distance	Minkowski	Empty	6	0.868379	0.747191	0.788122
17	Normalized Negative Distance	Minkowski	Empty	7	0.868379	0.747191	0.788122
17	Normalized Negative Distance	Minkowski	Empty	8	0.868379	0.747191	0.791332
17	Normalized Negative Distance	Minkowski	Empty	9	0.868379	0.747191	0.791332
17	Normalized Negative Distance	Minkowski	Empty	10	0.868379	0.747191	0.791332
18	Always One	Minkowski	Empty	1	0.836276	0.752809	0.804173
18	Always One	Minkowski	Empty	2	0.821830	0.758427	0.805778
18	Always One	Minkowski	Empty	3	0.821830	0.758427	0.807384
18	Always One	Minkowski	Empty	4	0.821830	0.758427	0.807384
18	Always One	Minkowski	Empty	5	0.821830	0.758427	0.807384
18	Always One	Minkowski	Empty	6	0.821830	0.758427	0.805778
18	Always One	Minkowski	Empty	7	0.821830	0.752809	0.805778
18	Always One	Minkowski	Empty	8	0.825040	0.764045	0.808989
18	Always One	Minkowski	Empty	9	0.825040	0.752809	0.807384
18	Always One	Minkowski	Empty	10	0.828250	0.758427	0.812199
18	Inverse Distance	Minkowski	Empty	1	0.977528	0.702247	0.781701
18	Inverse Distance	Minkowski	Empty	2	0.977528	0.719101	0.780096
18	Inverse Distance	Minkowski	Empty	3	0.977528	0.713483	0.783307
18	Inverse Distance	Minkowski	Empty	4	0.977528	0.707865	0.783307
18	Inverse Distance	Minkowski	Empty	5	0.977528	0.713483	0.783307
18	Inverse Distance	Minkowski	Empty	6	0.977528	0.719101	0.784912
18	Inverse Distance	Minkowski	Empty	7	0.977528	0.719101	0.784912
18	Inverse Distance	Minkowski	Empty	8	0.977528	0.719101	0.786517
18	Inverse Distance	Minkowski	Empty	9	0.977528	0.713483	0.784912
18	Inverse Distance	Minkowski	Empty	10	0.977528	0.713483	0.784912
18	Negative Distance	Minkowski	Empty	1	0.261637	0.280899	0.256822
18	Negative Distance	Minkowski	Empty	2	0.284109	0.292135	0.260032
18	Negative Distance	Minkowski	Empty	3	0.277689	0.292135	0.258427
18	Negative Distance	Minkowski	Empty	4	0.272873	0.264045	0.258427
18	Negative Distance	Minkowski	Empty	5	0.285714	0.292135	0.258427
18	Negative Distance	Minkowski	Empty	6	0.288925	0.297753	0.261637
18	Negative Distance	Minkowski	Empty	7	0.284109	0.303371	0.260032
18	Negative Distance	Minkowski	Empty	8	0.280899	0.292135	0.261637
18	Negative Distance	Minkowski	Empty	9	0.282504	0.297753	0.260032
18	Negative Distance	Minkowski	Empty	10	0.271268	0.292135	0.256822
18	Hump	Minkowski	Empty	1	0.850722	0.741573	0.791332
18	Hump	Minkowski	Empty	2	0.842697	0.747191	0.789727
18	Hump	Minkowski	Empty	3	0.839486	0.747191	0.789727
18	Hump	Minkowski	Empty	4	0.839486	0.747191	0.792937
18	Hump	Minkowski	Empty	5	0.836276	0.747191	0.791332
18	Hump	Minkowski	Empty	6	0.836276	0.747191	0.791332
18	Hump	Minkowski	Empty	7	0.837881	0.747191	0.791332
18	Hump	Minkowski	Empty	8	0.841091	0.752809	0.794543
18	Hump	Minkowski	Empty	9	0.839486	0.747191	0.792937
18	Hump	Minkowski	Empty	10	0.841091	0.752809	0.794543
18	Decay	Minkowski	Empty	1	0.845907	0.752809	0.797753
18	Decay	Minkowski	Empty	2	0.849117	0.758427	0.796148
18	Decay	Minkowski	Empty	3	0.841091	0.758427	0.797753
18	Decay	Minkowski	Empty	4	0.841091	0.752809	0.797753
18	Decay	Minkowski	Empty	5	0.842697	0.752809	0.797753
18	Decay	Minkowski	Empty	6	0.842697	0.752809	0.797753
18	Decay	Minkowski	Empty	7	0.842697	0.752809	0.797753
18	Decay	Minkowski	Empty	8	0.844302	0.758427	0.799358
18	Decay	Minkowski	Empty	9	0.844302	0.752809	0.796148
18	Decay	Minkowski	Empty	10	0.844302	0.758427	0.799358
18	Normalized Negative Distance	Minkowski	Empty	1	0.858748	0.764045	0.802568
18	Normalized Negative Distance	Minkowski	Empty	2	0.863563	0.758427	0.784912
18	Normalized Negative Distance	Minkowski	Empty	3	0.865169	0.747191	0.789727
18	Normalized Negative Distance	Minkowski	Empty	4	0.865169	0.747191	0.788122
18	Normalized Negative Distance	Minkowski	Empty	5	0.869984	0.747191	0.788122
18	Normalized Negative Distance	Minkowski	Empty	6	0.871589	0.747191	0.788122
18	Normalized Negative Distance	Minkowski	Empty	7	0.871589	0.747191	0.788122
18	Normalized Negative Distance	Minkowski	Empty	8	0.871589	0.747191	0.791332
18	Normalized Negative Distance	Minkowski	Empty	9	0.871589	0.747191	0.791332
18	Normalized Negative Distance	Minkowski	Empty	10	0.871589	0.747191	0.791332
19	Always One	Minkowski	Empty	1	0.829856	0.752809	0.804173
19	Always One	Minkowski	Empty	2	0.820225	0.752809	0.794543
19	Always One	Minkowski	Empty	3	0.820225	0.764045	0.794543
19	Always One	Minkowski	Empty	4	0.820225	0.758427	0.796148
19	Always One	Minkowski	Empty	5	0.820225	0.764045	0.797753
19	Always One	Minkowski	Empty	6	0.820225	0.758427	0.796148
19	Always One	Minkowski	Empty	7	0.820225	0.764045	0.796148
19	Always One	Minkowski	Empty	8	0.821830	0.764045	0.799358
19	Always One	Minkowski	Empty	9	0.820225	0.764045	0.792937
19	Always One	Minkowski	Empty	10	0.823435	0.758427	0.796148
19	Inverse Distance	Minkowski	Empty	1	0.977528	0.713483	0.781701
19	Inverse Distance	Minkowski	Empty	2	0.977528	0.713483	0.781701
19	Inverse Distance	Minkowski	Empty	3	0.977528	0.719101	0.780096
19	Inverse Distance	Minkowski	Empty	4	0.977528	0.719101	0.780096
19	Inverse Distance	Minkowski	Empty	5	0.977528	0.719101	0.780096
19	Inverse Distance	Minkowski	Empty	6	0.977528	0.719101	0.783307
19	Inverse Distance	Minkowski	Empty	7	0.977528	0.719101	0.783307
19	Inverse Distance	Minkowski	Empty	8	0.977528	0.719101	0.783307
19	Inverse Distance	Minkowski	Empty	9	0.977528	0.719101	0.783307
19	Inverse Distance	Minkowski	Empty	10	0.977528	0.719101	0.783307
19	Negative Distance	Minkowski	Empty	1	0.264848	0.297753	0.261637
19	Negative Distance	Minkowski	Empty	2	0.266453	0.297753	0.266453
19	Negative Distance	Minkowski	Empty	3	0.266453	0.303371	0.264848
19	Negative Distance	Minkowski	Empty	4	0.266453	0.297753	0.264848
19	Negative Distance	Minkowski	Empty	5	0.266453	0.297753	0.263242
19	Negative Distance	Minkowski	Empty	6	0.268058	0.292135	0.264848
19	Negative Distance	Minkowski	Empty	7	0.268058	0.292135	0.264848
19	Negative Distance	Minkowski	Empty	8	0.264848	0.303371	0.261637
19	Negative Distance	Minkowski	Empty	9	0.263242	0.297753	0.272873
19	Negative Distance	Minkowski	Empty	10	0.261637	0.308989	0.266453
19	Hump	Minkowski	Empty	1	0.847512	0.747191	0.783307
19	Hump	Minkowski	Empty	2	0.842697	0.752809	0.791332
19	Hump	Minkowski	Empty	3	0.842697	0.764045	0.788122
19	Hump	Minkowski	Empty	4	0.841091	0.764045	0.792937
19	Hump	Minkowski	Empty	5	0.839486	0.764045	0.796148
19	Hump	Minkowski	Empty	6	0.834671	0.764045	0.796148
19	Hump	Minkowski	Empty	7	0.834671	0.764045	0.796148
19	Hump	Minkowski	Empty	8	0.836276	0.769663	0.796148
19	Hump	Minkowski	Empty	9	0.834671	0.758427	0.789727
19	Hump	Minkowski	Empty	10	0.836276	0.764045	0.791332
19	Decay	Minkowski	Empty	1	0.849117	0.758427	0.797753
19	Decay	Minkowski	Empty	2	0.841091	0.764045	0.794543
19	Decay	Minkowski	Empty	3	0.836276	0.769663	0.794543
19	Decay	Minkowski	Empty	4	0.836276	0.769663	0.792937
19	Decay	Minkowski	Empty	5	0.834671	0.758427	0.792937
19	Decay	Minkowski	Empty	6	0.836276	0.758427	0.794543
19	Decay	Minkowski	Empty	7	0.834671	0.758427	0.794543
19	Decay	Minkowski	Empty	8	0.834671	0.764045	0.796148
19	Decay	Minkowski	Empty	9	0.834671	0.758427	0.791332
19	Decay	Minkowski	Empty	10	0.836276	0.758427	0.792937
19	Normalized Negative Distance	Minkowski	Empty	1	0.861958	0.758427	0.802568
19	Normalized Negative Distance	Minkowski	Empty	2	0.863563	0.758427	0.784912
19	Normalized Negative Distance	Minkowski	Empty	3	0.865169	0.747191	0.791332
19	Normalized Negative Distance	Minkowski	Empty	4	0.865169	0.747191	0.788122
19	Normalized Negative Distance	Minkowski	Empty	5	0.869984	0.747191	0.788122
19	Normalized Negative Distance	Minkowski	Empty	6	0.871589	0.747191	0.788122
19	Normalized Negative Distance	Minkowski	Empty	7	0.871589	0.747191	0.788122
19	Normalized Negative Distance	Minkowski	Empty	8	0.871589	0.747191	0.791332
19	Normalized Negative Distance	Minkowski	Empty	9	0.871589	0.747191	0.791332
19	Normalized Negative Distance	Minkowski	Empty	10	0.871589	0.747191	0.791332
20	Always One	Minkowski	Empty	1	0.831461	0.741573	0.817014
20	Always One	Minkowski	Empty	2	0.821830	0.758427	0.800963
20	Always One	Minkowski	Empty	3	0.821830	0.752809	0.802568
20	Always One	Minkowski	Empty	4	0.821830	0.752809	0.802568
20	Always One	Minkowski	Empty	5	0.821830	0.764045	0.802568
20	Always One	Minkowski	Empty	6	0.821830	0.764045	0.802568
20	Always One	Minkowski	Empty	7	0.821830	0.764045	0.800963
20	Always One	Minkowski	Empty	8	0.821830	0.764045	0.802568
20	Always One	Minkowski	Empty	9	0.818620	0.764045	0.800963
20	Always One	Minkowski	Empty	10	0.820225	0.758427	0.802568
20	Inverse Distance	Minkowski	Empty	1	0.977528	0.713483	0.786517
20	Inverse Distance	Minkowski	Empty	2	0.977528	0.719101	0.784912
20	Inverse Distance	Minkowski	Empty	3	0.977528	0.719101	0.786517
20	Inverse Distance	Minkowski	Empty	4	0.977528	0.719101	0.784912
20	Inverse Distance	Minkowski	Empty	5	0.977528	0.713483	0.784912
20	Inverse Distance	Minkowski	Empty	6	0.977528	0.713483	0.788122
20	Inverse Distance	Minkowski	Empty	7	0.977528	0.713483	0.788122
20	Inverse Distance	Minkowski	Empty	8	0.977528	0.713483	0.789727
20	Inverse Distance	Minkowski	Empty	9	0.977528	0.713483	0.788122
20	Inverse Distance	Minkowski	Empty	10	0.977528	0.713483	0.786517
20	Negative Distance	Minkowski	Empty	1	0.268058	0.314607	0.255217
20	Negative Distance	Minkowski	Empty	2	0.271268	0.275281	0.268058
20	Negative Distance	Minkowski	Empty	3	0.269663	0.286517	0.271268
20	Negative Distance	Minkowski	Empty	4	0.268058	0.292135	0.268058
20	Negative Distance	Minkowski	Empty	5	0.268058	0.286517	0.266453
20	Negative Distance	Minkowski	Empty	6	0.268058	0.286517	0.268058
20	Negative Distance	Minkowski	Empty	7	0.269663	0.286517	0.269663
20	Negative Distance	Minkowski	Empty	8	0.264848	0.286517	0.266453
20	Negative Distance	Minkowski	Empty	9	0.274478	0.286517	0.269663
20	Negative Distance	Minkowski	Empty	10	0.272873	0.275281	0.269663
