N_NEIGHBORS	WEIGHTS	DISTANCE	WEIGHTS PARAMS	DIST PARAMS	TRAIN ACC	VAL ACC	CROSS VAL ACC
7	Negative Distance	Minkowski	Empty	6	0.634029	0.589888	0.520064
7	Negative Distance	Minkowski	Empty	7	0.632424	0.589888	0.518459
7	Negative Distance	Minkowski	Empty	8	0.638844	0.584270	0.521669
7	Negative Distance	Minkowski	Empty	9	0.642055	0.595506	0.521669
7	Negative Distance	Minkowski	Empty	10	0.643660	0.601124	0.526485
7	Hump	Minkowski	Empty	1	0.841091	0.758427	0.791332
7	Hump	Minkowski	Empty	2	0.836276	0.758427	0.797753
7	Hump	Minkowski	Empty	3	0.836276	0.758427	0.799358
7	Hump	Minkowski	Empty	4	0.836276	0.758427	0.799358
7	Hump	Minkowski	Empty	5	0.836276	0.758427	0.799358
7	Hump	Minkowski	Empty	6	0.836276	0.758427	0.799358
7	Hump	Minkowski	Empty	7	0.836276	0.758427	0.794543
7	Hump	Minkowski	Empty	8	0.841091	0.769663	0.792937
7	Hump	Minkowski	Empty	9	0.841091	0.764045	0.791332
7	Hump	Minkowski	Empty	10	0.842697	0.769663	0.789727
7	Decay	Minkowski	Empty	1	0.842697	0.764045	0.789727
7	Decay	Minkowski	Empty	2	0.839486	0.758427	0.796148
7	Decay	Minkowski	Empty	3	0.839486	0.758427	0.797753
7	Decay	Minkowski	Empty	4	0.839486	0.758427	0.797753
7	Decay	Minkowski	Empty	5	0.839486	0.758427	0.797753
7	Decay	Minkowski	Empty	6	0.839486	0.758427	0.797753
7	Decay	Minkowski	Empty	7	0.839486	0.758427	0.792937
7	Decay	Minkowski	Empty	8	0.844302	0.769663	0.791332
7	Decay	Minkowski	Empty	9	0.844302	0.758427	0.789727
7	Decay	Minkowski	Empty	10	0.845907	0.764045	0.788122
7	Normalized Negative Distance	Minkowski	Empty	1	0.863563	0.752809	0.791332
7	Normalized Negative Distance	Minkowski	Empty	2	0.849117	0.724719	0.786517
7	Normalized Negative Distance	Minkowski	Empty	3	0.863563	0.752809	0.788122
7	Normalized Negative Distance	Minkowski	Empty	4	0.863563	0.752809	0.788122
7	Normalized Negative Distance	Minkowski	Empty	5	0.863563	0.752809	0.788122
7	Normalized Negative Distance	Minkowski	Empty	6	0.863563	0.752809	0.788122
7	Normalized Negative Distance	Minkowski	Empty	7	0.863563	0.752809	0.784912
7	Normalized Negative Distance	Minkowski	Empty	8	0.863563	0.752809	0.788122
7	Normalized Negative Distance	Minkowski	Empty	9	0.863563	0.752809	0.786517
7	Normalized Negative Distance	Minkowski	Empty	10	0.863563	0.752809	0.789727
8	Always One	Minkowski	Empty	1	0.825040	0.741573	0.792937
8	Always One	Minkowski	Empty	2	0.818620	0.741573	0.800963
8	Always One	Minkowski	Empty	3	0.820225	0.741573	0.799358
8	Always One	Minkowski	Empty	4	0.820225	0.741573	0.799358
8	Always One	Minkowski	Empty	5	0.820225	0.741573	0.799358
8	Always One	Minkowski	Empty	6	0.820225	0.741573	0.799358
8	Always One	Minkowski	Empty	7	0.820225	0.741573	0.796148
8	Always One	Minkowski	Empty	8	0.825040	0.752809	0.799358
8	Always One	Minkowski	Empty	9	0.825040	0.747191	0.797753
8	Always One	Minkowski	Empty	10	0.826645	0.747191	0.792937
8	Inverse Distance	Minkowski	Empty	1	0.916533	0.747191	0.780096
8	Inverse Distance	Minkowski	Empty	2	0.902087	0.719101	0.773676
8	Inverse Distance	Minkowski	Empty	3	0.916533	0.747191	0.775281
8	Inverse Distance	Minkowski	Empty	4	0.916533	0.747191	0.775281
8	Inverse Distance	Minkowski	Empty	5	0.916533	0.747191	0.775281
8	Inverse Distance	Minkowski	Empty	6	0.916533	0.747191	0.775281
8	Inverse Distance	Minkowski	Empty	7	0.916533	0.747191	0.773676
8	Inverse Distance	Minkowski	Empty	8	0.902087	0.719101	0.778491
8	Inverse Distance	Minkowski	Empty	9	0.902087	0.713483	0.778491
8	Inverse Distance	Minkowski	Empty	10	0.916533	0.741573	0.773676
8	Negative Distance	Minkowski	Empty	1	0.545746	0.550562	0.499197
8	Negative Distance	Minkowski	Empty	2	0.534510	0.505618	0.499197
8	Negative Distance	Minkowski	Empty	3	0.548957	0.528090	0.495987
8	Negative Distance	Minkowski	Empty	4	0.548957	0.528090	0.495987
8	Negative Distance	Minkowski	Empty	5	0.548957	0.528090	0.495987
8	Negative Distance	Minkowski	Empty	6	0.548957	0.528090	0.495987
8	Negative Distance	Minkowski	Empty	7	0.547352	0.528090	0.492777
8	Negative Distance	Minkowski	Empty	8	0.531300	0.500000	0.494382
8	Negative Distance	Minkowski	Empty	9	0.534510	0.516854	0.499197
8	Negative Distance	Minkowski	Empty	10	0.550562	0.516854	0.486356
8	Hump	Minkowski	Empty	1	0.847512	0.752809	0.784912
8	Hump	Minkowski	Empty	2	0.841091	0.741573	0.788122
8	Hump	Minkowski	Empty	3	0.839486	0.741573	0.788122
8	Hump	Minkowski	Empty	4	0.839486	0.741573	0.788122
8	Hump	Minkowski	Empty	5	0.839486	0.741573	0.788122
8	Hump	Minkowski	Empty	6	0.841091	0.741573	0.788122
8	Hump	Minkowski	Empty	7	0.841091	0.741573	0.784912
8	Hump	Minkowski	Empty	8	0.845907	0.752809	0.788122
8	Hump	Minkowski	Empty	9	0.845907	0.752809	0.788122
8	Hump	Minkowski	Empty	10	0.842697	0.752809	0.784912
8	Decay	Minkowski	Empty	1	0.850722	0.752809	0.784912
8	Decay	Minkowski	Empty	2	0.844302	0.741573	0.788122
8	Decay	Minkowski	Empty	3	0.844302	0.741573	0.788122
8	Decay	Minkowski	Empty	4	0.844302	0.741573	0.788122
8	Decay	Minkowski	Empty	5	0.844302	0.741573	0.788122
8	Decay	Minkowski	Empty	6	0.844302	0.741573	0.788122
8	Decay	Minkowski	Empty	7	0.844302	0.741573	0.784912
8	Decay	Minkowski	Empty	8	0.849117	0.752809	0.788122
8	Decay	Minkowski	Empty	9	0.849117	0.752809	0.788122
8	Decay	Minkowski	Empty	10	0.845907	0.752809	0.784912
8	Normalized Negative Distance	Minkowski	Empty	1	0.865169	0.764045	0.796148
8	Normalized Negative Distance	Minkowski	Empty	2	0.850722	0.735955	0.791332
8	Normalized Negative Distance	Minkowski	Empty	3	0.865169	0.764045	0.792937
8	Normalized Negative Distance	Minkowski	Empty	4	0.865169	0.764045	0.792937
8	Normalized Negative Distance	Minkowski	Empty	5	0.865169	0.764045	0.792937
8	Normalized Negative Distance	Minkowski	Empty	6	0.865169	0.764045	0.792937
8	Normalized Negative Distance	Minkowski	Empty	7	0.865169	0.764045	0.791332
8	Normalized Negative Distance	Minkowski	Empty	8	0.850722	0.735955	0.796148
8	Normalized Negative Distance	Minkowski	Empty	9	0.850722	0.735955	0.794543
8	Normalized Negative Distance	Minkowski	Empty	10	0.865169	0.764045	0.791332
9	Always One	Minkowski	Empty	1	0.828250	0.741573	0.791332
9	Always One	Minkowski	Empty	2	0.823435	0.741573	0.799358
9	Always One	Minkowski	Empty	3	0.823435	0.741573	0.799358
9	Always One	Minkowski	Empty	4	0.823435	0.741573	0.799358
9	Always One	Minkowski	Empty	5	0.823435	0.741573	0.799358
9	Always One	Minkowski	Empty	6	0.823435	0.741573	0.799358
9	Always One	Minkowski	Empty	7	0.823435	0.741573	0.796148
9	Always One	Minkowski	Empty	8	0.828250	0.752809	0.794543
9	Always One	Minkowski	Empty	9	0.826645	0.747191	0.794543
9	Always One	Minkowski	Empty	10	0.825040	0.741573	0.788122
9	Inverse Distance	Minkowski	Empty	1	0.902087	0.713483	0.773676
9	Inverse Distance	Minkowski	Empty	2	0.902087	0.713483	0.772071
9	Inverse Distance	Minkowski	Empty	3	0.902087	0.713483	0.773676
9	Inverse Distance	Minkowski	Empty	4	0.902087	0.713483	0.773676
9	Inverse Distance	Minkowski	Empty	5	0.902087	0.713483	0.773676
9	Inverse Distance	Minkowski	Empty	6	0.902087	0.713483	0.773676
9	Inverse Distance	Minkowski	Empty	7	0.902087	0.713483	0.772071
9	Inverse Distance	Minkowski	Empty	8	0.902087	0.713483	0.775281
9	Inverse Distance	Minkowski	Empty	9	0.902087	0.713483	0.775281
9	Inverse Distance	Minkowski	Empty	10	0.902087	0.713483	0.770465
9	Negative Distance	Minkowski	Empty	1	0.510433	0.533708	0.451043
9	Negative Distance	Minkowski	Empty	2	0.515249	0.528090	0.449438
9	Negative Distance	Minkowski	Empty	3	0.524880	0.522472	0.451043
9	Negative Distance	Minkowski	Empty	4	0.524880	0.522472	0.451043
9	Negative Distance	Minkowski	Empty	5	0.524880	0.522472	0.451043
9	Negative Distance	Minkowski	Empty	6	0.524880	0.522472	0.451043
9	Negative Distance	Minkowski	Empty	7	0.523274	0.522472	0.447833
9	Negative Distance	Minkowski	Empty	8	0.520064	0.522472	0.446228
9	Negative Distance	Minkowski	Empty	9	0.524880	0.528090	0.446228
9	Negative Distance	Minkowski	Empty	10	0.518459	0.516854	0.444623
9	Hump	Minkowski	Empty	1	0.831461	0.735955	0.788122
9	Hump	Minkowski	Empty	2	0.826645	0.741573	0.796148
9	Hump	Minkowski	Empty	3	0.826645	0.741573	0.794543
9	Hump	Minkowski	Empty	4	0.826645	0.741573	0.794543
9	Hump	Minkowski	Empty	5	0.826645	0.741573	0.794543
9	Hump	Minkowski	Empty	6	0.826645	0.741573	0.794543
9	Hump	Minkowski	Empty	7	0.826645	0.741573	0.791332
9	Hump	Minkowski	Empty	8	0.831461	0.752809	0.791332
9	Hump	Minkowski	Empty	9	0.829856	0.747191	0.791332
9	Hump	Minkowski	Empty	10	0.828250	0.741573	0.784912
9	Decay	Minkowski	Empty	1	0.837881	0.752809	0.789727
9	Decay	Minkowski	Empty	2	0.831461	0.752809	0.796148
9	Decay	Minkowski	Empty	3	0.831461	0.752809	0.794543
9	Decay	Minkowski	Empty	4	0.831461	0.752809	0.794543
9	Decay	Minkowski	Empty	5	0.831461	0.752809	0.794543
9	Decay	Minkowski	Empty	6	0.831461	0.752809	0.794543
9	Decay	Minkowski	Empty	7	0.831461	0.752809	0.791332
9	Decay	Minkowski	Empty	8	0.836276	0.764045	0.789727
9	Decay	Minkowski	Empty	9	0.834671	0.758427	0.789727
9	Decay	Minkowski	Empty	10	0.833066	0.752809	0.783307
9	Normalized Negative Distance	Minkowski	Empty	1	0.847512	0.735955	0.781701
9	Normalized Negative Distance	Minkowski	Empty	2	0.847512	0.735955	0.780096
9	Normalized Negative Distance	Minkowski	Empty	3	0.847512	0.735955	0.781701
9	Normalized Negative Distance	Minkowski	Empty	4	0.847512	0.735955	0.781701
9	Normalized Negative Distance	Minkowski	Empty	5	0.847512	0.735955	0.783307
9	Normalized Negative Distance	Minkowski	Empty	6	0.847512	0.735955	0.783307
9	Normalized Negative Distance	Minkowski	Empty	7	0.847512	0.735955	0.781701
9	Normalized Negative Distance	Minkowski	Empty	8	0.847512	0.735955	0.783307
9	Normalized Negative Distance	Minkowski	Empty	9	0.847512	0.735955	0.781701
9	Normalized Negative Distance	Minkowski	Empty	10	0.847512	0.735955	0.780096
10	Always One	Minkowski	Empty	1	0.829856	0.752809	0.808989
10	Always One	Minkowski	Empty	2	0.825040	0.758427	0.804173
10	Always One	Minkowski	Empty	3	0.823435	0.758427	0.804173
10	Always One	Minkowski	Empty	4	0.823435	0.758427	0.804173
10	Always One	Minkowski	Empty	5	0.823435	0.758427	0.804173
10	Always One	Minkowski	Empty	6	0.823435	0.758427	0.804173
10	Always One	Minkowski	Empty	7	0.823435	0.758427	0.802568
10	Always One	Minkowski	Empty	8	0.829856	0.758427	0.808989
10	Always One	Minkowski	Empty	9	0.829856	0.758427	0.808989
10	Always One	Minkowski	Empty	10	0.828250	0.747191	0.807384
10	Inverse Distance	Minkowski	Empty	1	0.902087	0.719101	0.776886
10	Inverse Distance	Minkowski	Empty	2	0.902087	0.719101	0.775281
10	Inverse Distance	Minkowski	Empty	3	0.902087	0.719101	0.775281
10	Inverse Distance	Minkowski	Empty	4	0.902087	0.719101	0.775281
10	Inverse Distance	Minkowski	Empty	5	0.902087	0.719101	0.775281
10	Inverse Distance	Minkowski	Empty	6	0.902087	0.719101	0.775281
10	Inverse Distance	Minkowski	Empty	7	0.902087	0.719101	0.775281
10	Inverse Distance	Minkowski	Empty	8	0.902087	0.719101	0.773676
10	Inverse Distance	Minkowski	Empty	9	0.902087	0.719101	0.773676
10	Inverse Distance	Minkowski	Empty	10	0.902087	0.719101	0.775281
10	Negative Distance	Minkowski	Empty	1	0.483146	0.471910	0.454254
10	Negative Distance	Minkowski	Empty	2	0.478331	0.443820	0.452648
10	Negative Distance	Minkowski	Empty	3	0.479936	0.443820	0.452648
10	Negative Distance	Minkowski	Empty	4	0.479936	0.443820	0.452648
10	Negative Distance	Minkowski	Empty	5	0.479936	0.443820	0.452648
10	Negative Distance	Minkowski	Empty	6	0.479936	0.443820	0.452648
10	Negative Distance	Minkowski	Empty	7	0.479936	0.443820	0.449438
10	Negative Distance	Minkowski	Empty	8	0.475120	0.466292	0.452648
10	Negative Distance	Minkowski	Empty	9	0.475120	0.466292	0.451043
10	Negative Distance	Minkowski	Empty	10	0.475120	0.477528	0.455859
10	Hump	Minkowski	Empty	1	0.834671	0.758427	0.797753
10	Hump	Minkowski	Empty	2	0.828250	0.752809	0.794543
10	Hump	Minkowski	Empty	3	0.828250	0.752809	0.794543
10	Hump	Minkowski	Empty	4	0.828250	0.752809	0.794543
10	Hump	Minkowski	Empty	5	0.828250	0.752809	0.794543
10	Hump	Minkowski	Empty	6	0.828250	0.752809	0.794543
10	Hump	Minkowski	Empty	7	0.828250	0.747191	0.792937
10	Hump	Minkowski	Empty	8	0.833066	0.747191	0.792937
10	Hump	Minkowski	Empty	9	0.833066	0.747191	0.792937
10	Hump	Minkowski	Empty	10	0.828250	0.747191	0.794543
10	Decay	Minkowski	Empty	1	0.842697	0.764045	0.792937
10	Decay	Minkowski	Empty	2	0.837881	0.758427	0.791332
10	Decay	Minkowski	Empty	3	0.837881	0.758427	0.792937
10	Decay	Minkowski	Empty	4	0.837881	0.758427	0.792937
10	Decay	Minkowski	Empty	5	0.837881	0.758427	0.792937
10	Decay	Minkowski	Empty	6	0.837881	0.758427	0.792937
10	Decay	Minkowski	Empty	7	0.837881	0.758427	0.791332
10	Decay	Minkowski	Empty	8	0.842697	0.758427	0.791332
10	Decay	Minkowski	Empty	9	0.842697	0.758427	0.791332
10	Decay	Minkowski	Empty	10	0.841091	0.758427	0.796148
10	Normalized Negative Distance	Minkowski	Empty	1	0.849117	0.735955	0.775281
10	Normalized Negative Distance	Minkowski	Empty	2	0.847512	0.735955	0.776886
10	Normalized Negative Distance	Minkowski	Empty	3	0.847512	0.735955	0.776886
10	Normalized Negative Distance	Minkowski	Empty	4	0.847512	0.735955	0.776886
10	Normalized Negative Distance	Minkowski	Empty	5	0.847512	0.735955	0.776886
10	Normalized Negative Distance	Minkowski	Empty	6	0.847512	0.735955	0.776886
10	Normalized Negative Distance	Minkowski	Empty	7	0.847512	0.735955	0.776886
10	Normalized Negative Distance	Minkowski	Empty	8	0.847512	0.735955	0.776886
10	Normalized Negative Distance	Minkowski	Empty	9	0.847512	0.735955	0.776886
10	Normalized Negative Distance	Minkowski	Empty	10	0.847512	0.735955	0.776886
11	Always One	Minkowski	Empty	1	0.828250	0.752809	0.805778
11	Always One	Minkowski	Empty	2	0.823435	0.752809	0.807384
11	Always One	Minkowski	Empty	3	0.823435	0.752809	0.808989
11	Always One	Minkowski	Empty	4	0.823435	0.752809	0.808989
11	Always One	Minkowski	Empty	5	0.823435	0.752809	0.808989
11	Always One	Minkowski	Empty	6	0.823435	0.752809	0.808989
11	Always One	Minkowski	Empty	7	0.823435	0.752809	0.807384
11	Always One	Minkowski	Empty	8	0.829856	0.752809	0.799358
11	Always One	Minkowski	Empty	9	0.829856	0.752809	0.799358
11	Always One	Minkowski	Empty	10	0.825040	0.747191	0.804173
11	Inverse Distance	Minkowski	Empty	1	0.902087	0.719101	0.773676
11	Inverse Distance	Minkowski	Empty	2	0.902087	0.719101	0.773676
11	Inverse Distance	Minkowski	Empty	3	0.902087	0.719101	0.773676
11	Inverse Distance	Minkowski	Empty	4	0.902087	0.719101	0.773676
11	Inverse Distance	Minkowski	Empty	5	0.902087	0.719101	0.775281
11	Inverse Distance	Minkowski	Empty	6	0.902087	0.719101	0.775281
11	Inverse Distance	Minkowski	Empty	7	0.902087	0.719101	0.775281
11	Inverse Distance	Minkowski	Empty	8	0.902087	0.719101	0.773676
11	Inverse Distance	Minkowski	Empty	9	0.902087	0.719101	0.773676
11	Inverse Distance	Minkowski	Empty	10	0.902087	0.719101	0.775281
11	Negative Distance	Minkowski	Empty	1	0.479936	0.477528	0.463884
11	Negative Distance	Minkowski	Empty	2	0.481541	0.477528	0.467095
11	Negative Distance	Minkowski	Empty	3	0.481541	0.477528	0.465490
11	Negative Distance	Minkowski	Empty	4	0.481541	0.477528	0.465490
11	Negative Distance	Minkowski	Empty	5	0.481541	0.477528	0.465490
11	Negative Distance	Minkowski	Empty	6	0.481541	0.477528	0.465490
11	Negative Distance	Minkowski	Empty	7	0.478331	0.477528	0.460674
11	Negative Distance	Minkowski	Empty	8	0.478331	0.488764	0.470305
11	Negative Distance	Minkowski	Empty	9	0.481541	0.488764	0.471910
11	Negative Distance	Minkowski	Empty	10	0.491172	0.477528	0.475120
11	Hump	Minkowski	Empty	1	0.833066	0.752809	0.802568
11	Hump	Minkowski	Empty	2	0.829856	0.747191	0.802568
11	Hump	Minkowski	Empty	3	0.829856	0.747191	0.804173
11	Hump	Minkowski	Empty	4	0.829856	0.747191	0.804173
11	Hump	Minkowski	Empty	5	0.829856	0.747191	0.805778
11	Hump	Minkowski	Empty	6	0.829856	0.747191	0.805778
11	Hump	Minkowski	Empty	7	0.829856	0.747191	0.804173
11	Hump	Minkowski	Empty	8	0.834671	0.752809	0.794543
11	Hump	Minkowski	Empty	9	0.834671	0.752809	0.794543
11	Hump	Minkowski	Empty	10	0.829856	0.752809	0.802568
11	Decay	Minkowski	Empty	1	0.836276	0.764045	0.802568
11	Decay	Minkowski	Empty	2	0.833066	0.758427	0.805778
11	Decay	Minkowski	Empty	3	0.833066	0.758427	0.807384
11	Decay	Minkowski	Empty	4	0.833066	0.758427	0.807384
11	Decay	Minkowski	Empty	5	0.833066	0.758427	0.807384
11	Decay	Minkowski	Empty	6	0.833066	0.758427	0.807384
11	Decay	Minkowski	Empty	7	0.833066	0.758427	0.805778
11	Decay	Minkowski	Empty	8	0.836276	0.758427	0.796148
11	Decay	Minkowski	Empty	9	0.836276	0.752809	0.796148
11	Decay	Minkowski	Empty	10	0.836276	0.752809	0.802568
11	Normalized Negative Distance	Minkowski	Empty	1	0.852327	0.730337	0.783307
11	Normalized Negative Distance	Minkowski	Empty	2	0.850722	0.735955	0.784912
11	Normalized Negative Distance	Minkowski	Empty	3	0.849117	0.735955	0.784912
11	Normalized Negative Distance	Minkowski	Empty	4	0.850722	0.735955	0.784912
11	Normalized Negative Distance	Minkowski	Empty	5	0.849117	0.735955	0.784912
11	Normalized Negative Distance	Minkowski	Empty	6	0.849117	0.735955	0.784912
11	Normalized Negative Distance	Minkowski	Empty	7	0.849117	0.735955	0.784912
11	Normalized Negative Distance	Minkowski	Empty	8	0.850722	0.735955	0.784912
11	Normalized Negative Distance	Minkowski	Empty	9	0.849117	0.735955	0.784912
11	Normalized Negative Distance	Minkowski	Empty	10	0.849117	0.735955	0.784912
12	Always One	Minkowski	Empty	1	0.820225	0.764045	0.815409
12	Always One	Minkowski	Empty	2	0.818620	0.764045	0.817014
12	Always One	Minkowski	Empty	3	0.818620	0.764045	0.817014
12	Always One	Minkowski	Empty	4	0.818620	0.764045	0.817014
12	Always One	Minkowski	Empty	5	0.818620	0.764045	0.817014
12	Always One	Minkowski	Empty	6	0.818620	0.764045	0.817014
12	Always One	Minkowski	Empty	7	0.818620	0.764045	0.817014
12	Always One	Minkowski	Empty	8	0.820225	0.764045	0.818620
12	Always One	Minkowski	Empty	9	0.820225	0.764045	0.818620
12	Always One	Minkowski	Empty	10	0.820225	0.752809	0.813804
12	Inverse Distance	Minkowski	Empty	1	0.902087	0.719101	0.776886
12	Inverse Distance	Minkowski	Empty	2	0.902087	0.719101	0.775281
12	Inverse Distance	Minkowski	Empty	3	0.902087	0.719101	0.775281
12	Inverse Distance	Minkowski	Empty	4	0.902087	0.719101	0.775281
12	Inverse Distance	Minkowski	Empty	5	0.902087	0.719101	0.775281
12	Inverse Distance	Minkowski	Empty	6	0.902087	0.719101	0.775281
12	Inverse Distance	Minkowski	Empty	7	0.902087	0.719101	0.775281
12	Inverse Distance	Minkowski	Empty	8	0.902087	0.719101	0.775281
12	Inverse Distance	Minkowski	Empty	9	0.902087	0.719101	0.775281
12	Inverse Distance	Minkowski	Empty	10	0.902087	0.719101	0.773676
12	Negative Distance	Minkowski	Empty	1	0.495987	0.483146	0.436597
12	Negative Distance	Minkowski	Empty	2	0.499197	0.483146	0.431782
12	Negative Distance	Minkowski	Empty	3	0.500803	0.488764	0.431782
12	Negative Distance	Minkowski	Empty	4	0.500803	0.488764	0.431782
12	Negative Distance	Minkowski	Empty	5	0.500803	0.488764	0.431782
12	Negative Distance	Minkowski	Empty	6	0.500803	0.488764	0.431782
12	Negative Distance	Minkowski	Empty	7	0.499197	0.488764	0.430177
12	Negative Distance	Minkowski	Empty	8	0.492777	0.483146	0.428571
12	Negative Distance	Minkowski	Empty	9	0.495987	0.483146	0.431782
12	Negative Distance	Minkowski	Empty	10	0.494382	0.477528	0.430177
12	Hump	Minkowski	Empty	1	0.836276	0.752809	0.808989
12	Hump	Minkowski	Empty	2	0.833066	0.747191	0.807384
12	Hump	Minkowski	Empty	3	0.833066	0.747191	0.805778
12	Hump	Minkowski	Empty	4	0.833066	0.747191	0.805778
12	Hump	Minkowski	Empty	5	0.833066	0.747191	0.805778
12	Hump	Minkowski	Empty	6	0.833066	0.747191	0.805778
12	Hump	Minkowski	Empty	7	0.833066	0.741573	0.805778
12	Hump	Minkowski	Empty	8	0.833066	0.752809	0.807384
12	Hump	Minkowski	Empty	9	0.833066	0.752809	0.807384
12	Hump	Minkowski	Empty	10	0.829856	0.752809	0.807384
12	Decay	Minkowski	Empty	1	0.845907	0.769663	0.804173
12	Decay	Minkowski	Empty	2	0.841091	0.752809	0.804173
12	Decay	Minkowski	Empty	3	0.841091	0.752809	0.804173
12	Decay	Minkowski	Empty	4	0.841091	0.752809	0.804173
12	Decay	Minkowski	Empty	5	0.841091	0.752809	0.804173
12	Decay	Minkowski	Empty	6	0.841091	0.752809	0.804173
12	Decay	Minkowski	Empty	7	0.841091	0.752809	0.804173
12	Decay	Minkowski	Empty	8	0.841091	0.764045	0.805778
12	Decay	Minkowski	Empty	9	0.841091	0.764045	0.805778
12	Decay	Minkowski	Empty	10	0.841091	0.764045	0.807384
12	Normalized Negative Distance	Minkowski	Empty	1	0.863563	0.758427	0.784912
12	Normalized Negative Distance	Minkowski	Empty	2	0.861958	0.764045	0.786517
12	Normalized Negative Distance	Minkowski	Empty	3	0.860353	0.764045	0.786517
12	Normalized Negative Distance	Minkowski	Empty	4	0.861958	0.764045	0.786517
12	Normalized Negative Distance	Minkowski	Empty	5	0.860353	0.764045	0.786517
12	Normalized Negative Distance	Minkowski	Empty	6	0.860353	0.764045	0.786517
12	Normalized Negative Distance	Minkowski	Empty	7	0.860353	0.764045	0.786517
12	Normalized Negative Distance	Minkowski	Empty	8	0.861958	0.764045	0.786517
12	Normalized Negative Distance	Minkowski	Empty	9	0.860353	0.764045	0.786517
12	Normalized Negative Distance	Minkowski	Empty	10	0.860353	0.764045	0.786517
13	Always One	Minkowski	Empty	1	0.825040	0.758427	0.804173
13	Always One	Minkowski	Empty	2	0.825040	0.758427	0.794543
13	Always One	Minkowski	Empty	3	0.825040	0.758427	0.796148
13	Always One	Minkowski	Empty	4	0.825040	0.758427	0.796148
13	Always One	Minkowski	Empty	5	0.825040	0.758427	0.796148
13	Always One	Minkowski	Empty	6	0.825040	0.758427	0.796148
13	Always One	Minkowski	Empty	7	0.825040	0.758427	0.794543
13	Always One	Minkowski	Empty	8	0.826645	0.752809	0.796148
13	Always One	Minkowski	Empty	9	0.826645	0.752809	0.794543
13	Always One	Minkowski	Empty	10	0.823435	0.752809	0.800963
13	Inverse Distance	Minkowski	Empty	1	0.902087	0.719101	0.775281
13	Inverse Distance	Minkowski	Empty	2	0.902087	0.719101	0.773676
13	Inverse Distance	Minkowski	Empty	3	0.902087	0.719101	0.773676
13	Inverse Distance	Minkowski	Empty	4	0.902087	0.719101	0.773676
13	Inverse Distance	Minkowski	Empty	5	0.902087	0.719101	0.775281
13	Inverse Distance	Minkowski	Empty	6	0.902087	0.719101	0.775281
13	Inverse Distance	Minkowski	Empty	7	0.902087	0.719101	0.775281
13	Inverse Distance	Minkowski	Empty	8	0.902087	0.719101	0.775281
13	Inverse Distance	Minkowski	Empty	9	0.902087	0.719101	0.775281
13	Inverse Distance	Minkowski	Empty	10	0.902087	0.719101	0.775281
13	Negative Distance	Minkowski	Empty	1	0.452648	0.432584	0.431782
13	Negative Distance	Minkowski	Empty	2	0.457464	0.455056	0.439807
13	Negative Distance	Minkowski	Empty	3	0.457464	0.455056	0.439807
13	Negative Distance	Minkowski	Empty	4	0.457464	0.455056	0.439807
13	Negative Distance	Minkowski	Empty	5	0.457464	0.455056	0.439807
13	Negative Distance	Minkowski	Empty	6	0.457464	0.455056	0.439807
13	Negative Distance	Minkowski	Empty	7	0.457464	0.455056	0.439807
13	Negative Distance	Minkowski	Empty	8	0.452648	0.471910	0.436597
13	Negative Distance	Minkowski	Empty	9	0.454254	0.471910	0.441413
13	Negative Distance	Minkowski	Empty	10	0.471910	0.438202	0.426966
13	Hump	Minkowski	Empty	1	0.829856	0.752809	0.797753
13	Hump	Minkowski	Empty	2	0.828250	0.752809	0.791332
13	Hump	Minkowski	Empty	3	0.828250	0.752809	0.791332
13	Hump	Minkowski	Empty	4	0.828250	0.752809	0.791332
13	Hump	Minkowski	Empty	5	0.828250	0.752809	0.792937
13	Hump	Minkowski	Empty	6	0.828250	0.752809	0.792937
13	Hump	Minkowski	Empty	7	0.828250	0.752809	0.791332
13	Hump	Minkowski	Empty	8	0.828250	0.752809	0.791332
13	Hump	Minkowski	Empty	9	0.828250	0.752809	0.791332
13	Hump	Minkowski	Empty	10	0.825040	0.752809	0.796148
13	Decay	Minkowski	Empty	1	0.831461	0.764045	0.804173
13	Decay	Minkowski	Empty	2	0.829856	0.769663	0.799358
13	Decay	Minkowski	Empty	3	0.828250	0.769663	0.799358
13	Decay	Minkowski	Empty	4	0.828250	0.769663	0.799358
13	Decay	Minkowski	Empty	5	0.828250	0.769663	0.799358
13	Decay	Minkowski	Empty	6	0.828250	0.769663	0.799358
13	Decay	Minkowski	Empty	7	0.828250	0.769663	0.797753
13	Decay	Minkowski	Empty	8	0.829856	0.764045	0.797753
13	Decay	Minkowski	Empty	9	0.829856	0.764045	0.797753
13	Decay	Minkowski	Empty	10	0.829856	0.764045	0.800963
13	Normalized Negative Distance	Minkowski	Empty	1	0.855538	0.769663	0.784912
13	Normalized Negative Distance	Minkowski	Empty	2	0.853933	0.769663	0.786517
13	Normalized Negative Distance	Minkowski	Empty	3	0.852327	0.769663	0.786517
13	Normalized Negative Distance	Minkowski	Empty	4	0.853933	0.769663	0.786517
13	Normalized Negative Distance	Minkowski	Empty	5	0.852327	0.769663	0.786517
13	Normalized Negative Distance	Minkowski	Empty	6	0.852327	0.769663	0.786517
13	Normalized Negative Distance	Minkowski	Empty	7	0.852327	0.769663	0.786517
13	Normalized Negative Distance	Minkowski	Empty	8	0.853933	0.769663	0.786517
13	Normalized Negative Distance	Minkowski	Empty	9	0.852327	0.769663	0.786517
